teks;;;label
nyaman suara air mengalir di belakang kamar membuat relax banget menu makanannya macem dan jauh dari keributan cocok buat yang ingin suasana tenang;;;1
nyaman tempatnya bagus ada danaunya makanya namanya westlake;;;1
nyaman tempatnya bagus makanannya enak;;;1
nyaman tenang dan makan pagi sangat variatif dan enak;;;1
nyaman tenang damai pas buat liburan bersama pasangan atau keluarga;;;1
nyaman tenang danaunya bagus staf ramah;;;1
nyaman tenang kalau bisa penerangan malam hari didekat danau ditambah terima kasih;;;1
nyaman bersih cocok untuk liburan keluarga;;;1
nyaman pelayanan ramah cocok buat keluarga ataupun pasangan yang ingin bulan madu;;;1
nyaman ramah dan okelah buat liburan keluarga;;;1
nyaman suka banget menginap disini suasana nya yang berbeda dengan hotel lainnya membuat tidak mau cepat pulang;;;1
nyaman enak cocok untuk liburan keluarga;;;1
ok dah semuanya dijaga saja biar tetap ok;;;1
ok untuk semua terimakasih selanjutnya pasti kembali;;;1
oke banget hanya kursi banget luar banyak semut dan kotor;;;1
oke pemandangan nya nyaman untuk keluarga;;;1
orang orang yang sangat baik baik hotel bagus makanan enak;;;1
outdoornya bagus kamarnya juga sesuai harganya bolehlah;;;1
secara keseluruhan bagus hanya saja proses check in lumayan lama;;;1
secara keseluruhan sangat memuaskan rekomendasi banget deh untuk holidey;;;1
secara keseluruhan sangat ok untuk liburan keluarga kekurangannya karena jauh dari kota saja;;;1
secara keseluruhan bagus tapi untuk family room malah pemandangannya kolam ikan bukan danaunya;;;1
secara keseluruhan memuaskan kamar yang bersih pemandangan bagus dan sarapan yang ok;;;1
secara keseluruhan menarik pelayanan baik pemandangan alami saya suka lihat ikan ikan yang begitu banyak dan jinak belum lagi suasana yang tenang itu semua membuat saya rileks satu saja kekurangannya kolam renang belum standar hotel bintang;;;1
secara keseluruhan oke makanan enak pemandangan dan kamar juga oke;;;1
secara keseluruhan suka banget sama hotel nya nyaman banget makanannya tapi kurang enak;;;1
pandangan baik tempat yang baik pelayanan yang baik;;;1
pasti akan datang lagi dengan lebih banyak anggota keluarga;;;1
pelayan dan pelayanannya sangat ramah dan santun pemandangan bagus banget hotel yang sangat indah;;;1
pelayan ramah kamar luas sprei dan kasur bagus kamar mandi bersih air deras pemandangan danau bagus dan danaunya bersih anak anak senang bisa naik kano kasih makan ikan dan berenang;;;1
pelayan ramah suasana oke makanan enak salah satu hotel ternyaman di yogyakarta;;;1
pelayanan bagus pemandangan indah menghadap ke danau kami mendapat kamar yang cukup jauh dari lobby dan restoran namun dikompensasi dengan layanan antar jemput yang cukup baik mobil golf sarapan lumayan bervariasi dan enak secara keseluruhan menjadi pengalaman menginap yang mengesankan bagi keluarga;;;1
pelayanan bagus situasi hotel sangat nyaman untuk liburan keluarga;;;1
pelayanan bagus ramah semuanya top saya kedepannya kalau ke jogja pasti kesini lagi di pertahankan ya semuanya;;;1
pelayanan bagus tempat enak kamar cukup luas dan bersih wifi bagus makanan banyak pilihan dan enak kolam renang dan tempat bilas bersih secara keseluruhan bagus banget;;;1
pelayanan baik room bersih pemandangan nya juga bagus pokok nya nyaman lah untuk liburan;;;1
pelayanan cek in sangat lambat dan saya dateng sore jem kamarnya belum siap dan masih dibersihkan makanan enak dan variasi banyak kamar agak gelap dan kamar mandi agak bau;;;1
pelayanan check in cepat lokasi nyaman dan aman meskipun letak kamar ada yang jauh tapi tersedia mobil golf yang siap sedia antar jemput danau buatan dengan jumlah ikan yang banyak sangat menarik top lain daripada yang lain;;;1
pelayanan cukup memuaskan kalau ke yogya mau menginap lagi disini;;;1
pelayanan dan keramahan staf nya semua fungsi sempurna;;;1
pelayanan konfirmasi cepat namun petugas untuk keamanan kurang ramah makanan oke;;;1
pelayanan luar biasa staf nya ramah ramah makanannya enak dan beragam suasana tenang cocok untuk yang ingin bersantai ditempat yang sepi;;;1
pelayanan mantap tempat sangat mengasyikkan dan buat traveloka terima kasih upgradenya tanpa tambah biaya;;;1
pelayanan memuaskan bersih dan nyaman;;;1
pelayanan memuaskan hanya pilihan makanan kurang variatif dan lokasi agak jauh dari pusat kota;;;1
pelayanan memuaskan kamar bersih sarapan enak dan variatif pemandangannya bagus banget banget banget membuat betah banget;;;1
pelayanan memuaskan staf hotel semua ramah akan kembali lagi untuk menginap;;;1
pelayanan ramah banget kamar bersih rekomendasi banget buat yang mencari ketenangan kerja bagus westlake;;;1
pelayanan ramah dan menyenangkan suasana sangat menyenangkan liburan yang berkesan untuk keluarga;;;1
pelayanan ramah walaupun sedikit lambat pada saat check in kamarnya sangat nyaman dengan pemandangan danau kolam renang bersih sarapan bervariatif dan rasanya enak secara keseluruhan saya merasa puas dan akan kembali lagi tinggal disini;;;1
pelayanan ramah fasilitas bersih makanan cukup enak suasananya enak;;;1
pelayanan ramah suasana nyaman dan bersih rekomend untuk menikmati liburan disini;;;1
pelayanan ramah suasana tenang cuma dikamar mandi kurang bersih tapi oke lah buat yang mencari ketenangan;;;1
pelayanan sangat memuaskan dan ramah;;;1
pelayanan sangat ramah makanan enak semua suasana nyaman dan tenang kamar luas dengan pemandangan danau yang membuat sejuk nyaris tanpa cela buat saya terimakasih kalau ke yogya pasti kesini lagi sangat direkomendasikan untuk liburan keluarga atau liburan romantis;;;1
pelayanan yang baik semua front liner baik melihat tempat yang baik dan saya sangat bahagia;;;1
pelayanan yang baik pegawai yang ramah serta kamar yang bersih;;;1
pelayanan yang ranah bersih dan kita dapat pemandangan ke arah danau itu membuat tambah romantis puas liburan disana harga nya pas dengan suasana nya;;;1
pelayanan yang sangat baik dan kenyamanan tempat tinggal di sini;;;1
pelayanan yang baik suasana yang tenang serta pemandangan yang menyejukkan;;;1
pelayanannya memuaskan dan tempatnya bagus;;;1
pelayanannya memuaskan tempatnya nyaman makanannya enak pokoknya ingin balik lagi ke westlake kalau liburan di yogya;;;1
pelayanannya ramah pemandanganya bagus;;;1
pelayanannya ramah tempatnya nyaman pokoknya bagus lah;;;1
pelayanannya ramah sarapannya lumayan ingin balik lagi lah untuk mancing di resto nya hehe;;;1
pelayanannya ramah kamar dan fasilitasnya menyenangkan melebihi ekspektasi jadi menyesal banget cuma menginap hri suasananya tenang cocok untuk yang ingin melepaskan penat makananya juga bervariasi dengan rasa yang bersahabat di lidah dan harga yang terjangkau saya dan suami tidak sabar buat atur cuti lebih lama buat balik kesana lagi;;;1
pelayanannya yang ramah dan memuaskan;;;1
pelayannya ramah banget terutama penjaga kolam renangnya jempol dua;;;1
pemandangan dan danau begitu indah;;;1
pemandangan bagus suasana bagus bersih nyaman dan pelayanannya ramah yang agak kurang makanannya;;;1
pemandangan dan baik untuk liburan keluarga;;;1
pemandangan danau dan ikan keren petugas sangat ramah sayang di kamar banyak semut asal ada makanan terbuka pasti semut cepat datang semoga segera menjadi perhatian utama manajemen;;;1
pemandangan danau dan pemandangannya menakjubkan harapan akan kembali kesini segera hotel besar;;;1
pemandangan desa yang luar biasa anda akan dimanjakan dengan suasana yang indah good to rekreasi bersama keluarga;;;1
pemandangan indah dan perhotelan akan datang lagi untuk melihat kalian;;;1
pemandangan indah dan tempat tinggal layanan ok;;;1
pemandangan indah udara yang bagus tapi kolam renang terlalu kecil kolam renang harus lebih besar karena kolam terlalu besar ruangan yang indah makanan lezat walaupun itu tidak banyak jenis makanan;;;1
pemandangan indah cocok untuk refreshing kamar bersih resto dekat dan makanan lumayan enak;;;1
pemandangan menakjubkan staf yang ramah;;;1
pemandangan oke pelayanan bagus kebersihan juga bagus pemandangannya bagus banget kolam renangnya juga enak dan bagus;;;1
pemandangan yang indah dengan kolam keabadian yang indah dan karena hari senin hotel itu tidak ramai pada malam hari kami makan malam romantis di resto kalapa;;;1
pemandangan yang indah staf besar besar room dan hotel besar sangat baik;;;1
pemandangan bersih dan nyaman kondisi sangat bagus untuk semuanya tapi sarapan pagi tidak enak karena sarapan pagi tidak disajikan di meja sebelum itu anda harus memesan sebelum sarapan;;;1
pemandangan harga tempat yang bagus untuk menghabiskan liburan;;;1
pemandangannya bagus sekali kamar besar dan nyaman makan pagi rasanya rata rata lokasi agak jauh dari kota secara keseluruhan oke lah;;;1
pemandangannya bagus kamarnya cukup luas pelayanannya juga baik namun sayangnya kamarnya cukup berdebu handuknya tidak putih bersih dan tidak tersedia hair dryer di kamar;;;1
pemandangannya indah suasananya mendukung;;;1
pemandangannya luar biasa dan danaunya indah;;;1
pengalaman hebat santai hotel saya sarankan mengambil ruang lihat danau staf yang ramah terimakasih kehilangan ida resepsionis atas keramahtamahannya;;;1
pengalaman menginap di westlake sangat memuaskan dengan pemandangan danau langsung dimana ikannya sangat banyak sehingga kita bisa kasih makan ikan dari balkon yang langsung menghadap ke danau konsep kamar dengan furniture kayu juga keren westlake recommended bagi anda yang menginginkan nginap dengan suasana alam yang asri dan romantis;;;1
pengalaman menginap yang menyenangkan berbaur dengan alam anak anak sangat menyukaikan berenang bersepeda staf yang ramah dan membantu;;;1
pengalaman saya itu sangat bagus mereka melayani kami sangat baik dan sangat cepat anda dapat memberi makan ikan di luar balkon anda anda dapat melihat langit dengan jelas yang adalah apa yang saya cari selama perjalanan ini ruangan itu sangat nyaman dengan sentuhan bersahaja dalam ini adalah hotel untuk mereka yang ingin menghabiskan lebih banyak waktu di dalam hotel daripada pergi di luar saya akan pasti tinggal lagi;;;1
pengalaman unik pemandangan indah dan sangat cocok untuk liburan keluarga;;;1
pengalaman yang menyenangkan dan suasan hotelnya nyaman;;;1
pengalaman yang sangat menyenangkan pilihan menu sarapan yang beragam;;;1
penginapan dengan pemandangan yang asri danberbeda dari yang lainnya;;;1
penginapan yang sangat cocok untuk melepas kepenatan stres dan kesibukan di perkotaan karena suasananya sangat damai walaupun dekat danau tapi tidak ada nyamuk sama sekali makanannya enak kolamnya bersih udara segar tempat tidur yang nyaman kamar yang bersih dsb yang membuat kita tidak menyesal menginap disini;;;1
sempurna tempatnya tidak jauh dari kota tapi sangat asri makanannya enak pelayanannya sangat memuaskan;;;1
pertama kali menginap di westlake rasanya seperti berada di bali cinta suasana di sini;;;1
pertama kali menginap disini dan amat sangat recommended buat liburan keluarga suasana nyaman tenang dan sejuk ditambah pegawai yang ramah ramah;;;1
pertama kali saya dan keluarga bermalam di sini di kamar suit room kamar sangat lega cukup jika dipaksakan untuk menampung orang bangunan dan aksesori terkesan sederhana fasilitas di kamar mandi lengkap kecuali hair dryer tidak disediakan kamar terletak di tepi danau buatan menurut saya lebih tepat disebut kolam buatan di kolam terdapat banyak sekali ikan yang sangat menghibur ikan ikan tersebat akan muncul tatkala ditaburi makanan ikan yang disediakan hotel anak anak pasti senang dengan atraksi ini mengasyikkan udara di sekitar bersih kamar berada di tepi kolam tetapi tidak saya jumpai nyamuk sama sekali ini hebat saya tidak tahu mengapa bisa begitu anehnya lagi selama malam menginap bahkan tidak saya jumpai burung burung liar yang biasanya banyak dijumpai pada kawasan luas seperti hotel ini untuk sampai di kamar tamu harus parkir kendaraan di tempat parkir tamu diantar dengan mobil listrik secara bergantian disediakan juga sepeda kayu yang dapat disewa saya bermalam saat bulan puasa buka puasa di hotel menu lumayan dan standard saja menu untuk sahur tidak berbeda minimalis hotel unik dan layak dipertimbangkan bagi yang ingin mendapat suasana baru dan rate hotel tidak jadi masalah coba lah anda dan keluarga tidak akan kecewa;;;1
pertama melihat hotel ini dari papan nama dijalan tidak meyakinkan tapi begitu masuk kedalam suasananya sangat menyenangkan pelayanan memuaskan dan pegawai hotel sangat ramah suasana hotel juga adem cocok untuk refreshing pemandangan paling saya suka danau yang didalamnya banyak ikan;;;1
petugas saat sarapan sangat ramah dan membantu kebetulan kita vegetarian jadi dipilihkan makan pagi yang sesuai dengan kebutuhan kita;;;1
petugasnya ramah sekali ruang penginapan bersih pemandangan super cantik;;;1
pokok top markotop kapan balik lagi;;;1
posisi room yang menghadap danau membuat liburan bersama pasangan menjadi lebih romantis;;;1
private banget penginapan yang nyaman sekali seperti di rumah sendiri;;;1
proses check in lancar walaupun hotel cukup ramai dan saya tiba sekitar pk an pemandangan danau dan anak saya senang sekali dengan ikan ikan dibelakang kamar;;;1
proses check in cepat harus menyerahkan deposit uang yang akan dikembalikan saat chekout kolam renang kurang lebih x meter dan terlalu kecil untuk ukuran hotel bintang pemandangan bagus dan kelinci di bukit kecil di tengah kolam ada binatang binantang selain ikan di kolam di teras hotel termasuk ular kecil jadi jangan biarkan pintu teras terbuka jika tidak digunakan makanan sarapan biasa tambahan biaya sarapan jika lebih dari orang adalah rp rb orang ada sepeda yang bisa dipinjam untuk keliling seputar hotel dan danau lantai kamar tidak pakai karpet jadi terasa agak kotor karena debu pelayanan antar jemput dari dan ke kamar menggunakan golf car tinggal telpon resepsionis karena keluar kamar adalah langsung jalan aspal lokasi mudah dijangkau m dari ringroad barat lingkungan nyaman namun tamu yang merokok terasa mencemari udara dan menggangu pernapasan tamu seperti kami yang tidak merokok secara keseluruhan recommended hotel bintang di jogja baru buka bulan;;;1
puas menginap di sini pelayanannya oke suasananya nyaman sejuk dan asri kamar luas bersih pemandangannya bagus benar benar mengilangkan stress makanan enak dan bervariasi liburan jadi menyenangkan recommended deh lain kali bakal kesini lagi terima kasih;;;1
ramah pelayananannya terutama pelayanan buggy car;;;1
receptionist waktu check in butuh waktu lama dan handuk waktu kamar full sampai tidak tersedia untuk lainya bagus;;;1
rekomendasi suasana bisa membuat segar cocok untuk liburan keluarga;;;1
rekomendasi banget anak anak suka sekali dan sangat memuaskan;;;1
rekomendasi keteman teman apabila akan berkunjung ke jogja cuma sedikit terganggu pas lagi sarapan diruangan sebelah ada event meeting dan menggunakn music jadi terganggu sekali;;;1
recommended banget tempat menyenangkan dan nyaman bisa bersepeda apalagi sarapannya enak banget;;;1
recommended banget tempat sejuk nyaman serasa di tengah danau sesuai namanya west lake karyawan ramah sarapan apalagi dikelilingi kolam ikan yang buat pikiran kita tenang;;;1
recommended buat bulan madu dan refresh sejenak dari aktifitas semua fasilitas dan pelayanan oke;;;1
recommended buat family travel hotelnya bagus bersih pemandangannya juga bagus;;;1
recommended buat liburan keluarga seperti di bali suasananya seperti villa saya suka sama pemandangan dan suasanan hotel danaunya membuat relaks;;;1
recommended untuk liburan romantis dan keluarga suasana sangat tenang dan nyaman pelayanan sangat ramah dan cepat;;;1
recommended sarapan enak pelayanan ramah;;;1
rekomendasi banget tempatnya bagus banget membuat males kemana mana;;;1
resepsionis ramah sarapan bervariasi dan mantap tempat bersih dan bagus bakalan balik lagi kalau ke jogjakarta;;;1
hotel besar pandangan baik dan staf yang ramah;;;1
hotel besar pemandangan indah akan segera kembali;;;1
hotel ini menawarkan anda hotel yang sangat bagus dan dirancang di sebelah barat jogja cinta pemandangan hotel sisi danau berharap untuk segera kembali;;;1
hotel terbaik dan hotel selama yang saya tahu;;;1
hotel yang bagus di yogyakarta terbaik dan direkomendasikan;;;1
hotel yang menyenangkan lain kali akan tinggal di sana lagi;;;1
hotel yang sangat bagus rapi dan sangat hangat dan besar keramahan staf kami memiliki ruang keluarga yang memiliki peternakan ikan di luar balkon satu satunya hal yang mereka harus memperbaiki adalah sarapan piring dicuci setelah dicuci dan harus melakukan sesuatu dengan lalat saya puas dengan hotel ini dan pasti akan kembali;;;1
hotel yang sangat baik dengan fantastis pemandangan danau aku tinggal di kamar penginapan utama dengan ruang besar anak anak senang;;;1
romantis pemandangan hotel yang hadap danau bagus banget apalagi kalau malam rekomendasi banget;;;1
saat datang banyak barang barang berantakan di kamar sebelah yang sedang dibersihkan harusnya segera dibereskan;;;1
salah satu rekomendasi hotel yang cocok untuk kenyamanan liburan anda bersama keluarga;;;1
salah satu hotel terbaik untuk beristirahat dan bersantai ini adalah pilihan yang sempurna untuk anda jika anda ingin tinggal untuk bulan madu atau hanya pelarian manis dari sibuk cahaya kota sarapan adalah mengagumkan dari makanan pembuka hidangan utama makanan penutup dan bahkan lauk ada pemandangan bagus dari kolam kamar besar;;;1
sangaat sangat nyaman dan memuaskan room nya sahdu makanan nya enak banget;;;1
sangat bagus buat liburan suasana tenang makanannya juga lumayan top markotop deh pokoknya;;;1
sangat bagus dan bersih tempatnya unik banyak kegiatan yang bisa dilakukan;;;1
sangat bagus dan kenyamanan hotel dengan semua fasilitas;;;1
sangat bagus dan memuaskan pokoknya top deh;;;1
sangat bagus rasanya ingin kembali lagi suatu saat;;;1
sangat bagus untuk bulan madu suasana aman nyaman teduh dan bersih pemandangan lake mantap abis kolam renangnya jempol sarapa lezat;;;1
sangat bagus tempat nya recommended;;;1
sangat baik pelayanannya ramah makananya enak pemandangan nya romantis cocok buat bulan madu;;;1
sangat berkesan driver antar jemput mas brian sangat ramah secara keseluruhan bagus tingkatkam terus saran tempat bilas di kolam renang sebaiknya di beri air hangat;;;1
sangat bersih dan tenang dikelilingi kolam ikan anak anak sangat suka;;;1
sangat cocok pasangan keluarga pokoknya balik ke jogja harus menginap sini lagi;;;1
sangat direkomendasikan tampilan dan tempat;;;1
sangat direkomendasikan untuk menginap bersama keluarga;;;1
sangat suka ketika tahu ternyata ada hotel dengan konsep seperti ini di yogyakarta nyaman sekali untuk beristirahat suasananya juara kalau mau ke lobi bisa minta jemput dengan buggy toiletriesnya lengkap sampai ada shaver segala ikan di danaunya jinak sekali;;;1
sangat istimewa dan eksklusif cocok buat liburan dengan keluarga;;;1
sangat memuaskan dan bagus ramah tamahnya;;;1
sangat memuaskan dan menyenangkan untuk liburan keluarga;;;1
sangat memuaskan dari segi lokasi pemandangan suasana dan kebersihannya sayangnya tidak bisa diperpanjang menginapnya karena sudah fullbooked sama instasi pemerintah;;;1
sangat memuaskan suasana tenang romantis kamar bersih pegawai ramah fasilitas top banget menu sarapan variatif semoga bisa mempertahankan kualitas sukses westlake kami sekeluarga pasti akan kesana lagi;;;1
sangat memuaskan kalau ke jogja pasti kesini lagi;;;1
sangat memuaskan pemandangan juga bagus;;;1
sangat memuaskan petugas hotel sangat membantu dan familiar;;;1
sangat memuaskan pemandangannya bagus suasananya tenang;;;1
sangat memuaskan cocok sekali untuk liburan bahkan dengan keluarga sekalipun;;;1
sangat memuaskan front officenya sopan dan ramah terimakasih mas danang saya pasti kembali menginap disini;;;1
sangat mengesankan tempatnya sejuk melepas penat setelah sepekan bersama keluarga sangat cocok;;;1
sangat menyenangkan bisa akan kembali lagi ke sana s;;;1
sangat menyenangkan dan nyaman keluarga saya sangat senang berlibur;;;1
sangat menyenangkan dan stress release pemandangan bagus santai dengan anak anak berenang;;;1
sangat menyenangkan khususnya buat anak anak memberi makan ikan;;;1
sangat menyenangkan menginap di sini suasananya asri;;;1
sangat menyenangkan menginap di the westlake yogyakarta anak anak sangat senang;;;1
sangat menyenangkan menginap di westlake kamar luas dan di luar ada danaunya anak bisa memberi makan ikan sangat recommended;;;1
sangat menyenangkan untuk liburan keluarga karena banyak aktifitas buat anak anak bersepeda kasih makan ikan berenang recommended untuk liburan keluarga;;;1
sangat menyenangkan pelayanan yang ramah makanan nya endul enak banget;;;1
sangat rekomendasi tempat ini dengan pemandangan danau yang indah dan suasana yang sejuk membuat kita sangat betah dan berlama lama di tempat ini serta pelayanan yang memuaskan dan karyawan yang sangat ramah tersedia sepeda untuk olahraga berkeliling hotel dangan tarif rp jam kita akan diantar ke kamar menggunakan mobil golf terima kasih mas briand dan kawan kawan yang sudah melayani kami dengan ramah;;;1
sangat nyaman dan cocok jika ingin melepas penat keramaian kota dengan bunyi jengkerik di malam hari dan pemandangan yang luar biasa indah di malam hari;;;1
sangat nyaman dan cocok sekali buat liburan keluarga;;;1
sangat nyaman dan tenang staf cekatan akan kembali lagi segera;;;1
sangat nyaman sekali crew hotel sangat ramah dan cekatan tidak perlu menunggu lama untuk dijemput shuttle crew hotel membantu memesankan taxi tempatnya luas bisa untuk jogging pagi hari kolam renang kurang besar;;;1
sangat nyaman sekali dengan pemandangan hijau dan air pokoknya top banget suka;;;1
sangat nyaman sesuai keinginan cocok untuk keluara;;;1
sangat nyaman suasana danaunya bersih sangat cocok untuk keluarga;;;1
0sangat nyaman untuk liburan keluarga lake pemandangan nya bagus staf sangat ramah dan bersahabat hanya kamar tidak kedap suara;;;1
0sangat nyaman untuk liburan terutama bersama keluarga;;;1
0sangat nyaman cocok untuk liburan keluarga;;;1
0sangat nyaman cuma lantai perlu di beri karpet agar semakin mantap;;;1
0sangat nyaman pelayanan baik bersih luas pemandangan bagus bagus untuk anak karena bisa melihat ikan dan kelinci dari balkon kamar;;;1
0sangat nyaman pelayanan sempurna sekelas hotel berbintang di bali tidak hanya kepada turis asing turis lokal pun sangat diperhatikan pasti saya akan kembali lagi kerja bagus;;;1
0sangat pas untuk liburan bareng yang tersayang dan keluarga;;;1
0sangat puas dan pelayanan nya juga bagus;;;1
0sangat puas layanannya dan kamarnya tapi sarapannya kurang;;;1
0sangat puas untuk pilihan menginap disini walau ditinggal suami dinas d hotel bisa santai menikmati alam memberi ikan makan pokoknya kalau ke jogya menginap disini lagi bareng anak psti lebih seru dan asyik;;;1
0sangat rekomendasi untuk liburan keluarga suasana hotel nyaman dan astri sangat istagramable;;;1
0sangat recommended banget westlake hotel jogja selanjutnya ke jogja inshaa allah pasti pakai balik lagi;;;1
0sangat recommended untuk bersantai dan berlibur bisa berkeliling memutari danau pakai sepeda yang bisa kita sewa atau bisa juga berjalan kaki banyak sekali ikan di danau dan aer terjun mini yang ada dibelakang kamar jadi bisa melakukan kegiatan yang tidak melulu dikamar saja;;;1
0sangat recommended hotelnya bagus tidak perlu keluar kemana mana anak anak bisa puas main disana kamar luas makanan oke yang jelas pemandangan danaunya indah sangat;;;1
0sangat rekomendasi untuk liburan keluarga tempatnya sangat nyaman dan tenang nuansa di pedesaan yang masih alami terdapat danau dan air terjun kecil;;;1
0sangat sangat diluar ekspektasi ingin sekali kembali kesana bersama keluarga;;;1
0sangat senang menginap di the westlake tenang dan anak anak senang sekali sangat recommended;;;1
0santai pemandangan bagus tempat yang bagus dengan danau sepenuhnya memiliki ikan dan beberapa rekreasi bagus untuk keluarga;;;1
0santai nyaman udara yang bersih pemandangan yang indah;;;1
0sarapan lengkap sekali kamarnya luas bersih suasananya nyaman sejuk;;;1
0satu kata saja keren kamar lingkungan fasilitas suasana makanan oke semua;;;1
0saya kali untuk tinggal di westlake seperti yang pertama selalu bagus dan memuaskan aku di kamar suite makanannya juga beragam dan rasanya enak;;;1
0saya beserta orang teman kantor harus ke yogyakarta pada awal feb selama hari dan malam untuk urusan kerja kami memutuskan untuk menginap di hotel yang berbeda selama malam tersebut westlake merupakan hotel terakhir yang kami pilih karena sesuai rekomendasi teman dan juga setelah lihat repemandangannya merupakan hotel yang sangat recommended dan memang benar sesampainya saya disana langsung terpukau dengan keindahan arsitekturnya tempat untuk makan pagi dengan pemandangan danau buatan kolam renang yang seakan kolam renang tanpa batas karena berdempetan dengan danaunya mobil golf yang siap mengantar tamu dari lobby ke kamar hotel pelayanan dan pelayanan lain staf hotel yang sangat ramah dan tentunya masih banyak lagi point positifnya dari hotel ini jika saya ke yogya lagi saya ingin menginap di hotel ini kembali sempurna;;;1
0saya beserta keluarga dengan anak menginap disini nyaman banget suasana sejuk dan tenang saya akan kembali lagi;;;1
0saya dan keluarga liburan ke jogja terbang dari jakarta jam sampai jogja jam an sampai hotel sudah lumayan larut malam ternyata pas kita sampai hotel kamar yang sudah kita booking sudah full dan dengan cepat pihak hotel mengganti kamar kita dengan president suite sebagai menebus kesalahan dari pihak hotel dan sangat melebihi ekspektasi kita kamar sangat luas dan nyaman dengan privet kolam renang terimakasih the westlake lingkungan hotel dan pelayanan sangat baik dan nyaman recommended banget;;;1
0saya liburan keluarga dengan anak lokasi bagus bersih lokasi strategis tapi tenang;;;1
0saya sangat suka tinggal di hotel hotel westlake jadi saya sudah memberitahu keluarga dan teman saya untuk tinggal di sana saya mengirim semua gambar sejak saya tinggal di sana;;;1
0saya sudah lebih th di dunia perhotelan dan baru kali ini saya bisa benar benar rasa kenyamanan dan keramahan di hotel dan terima kasih untuk mas rio atas bantuannya selama saya menginap mantap luar bagus;;;1
0saya suka dengan tempat ini tenang dan ramah;;;1
0sebuah hotel baru di jogja barat ruangannya bagus secara keseluruhan baik kolam itu bagus saya suka tampilan staf sangat ramah aku akan segera kembali;;;1
0sebuah hotel baru yang hebat untuk menghabiskan liburan di jogja harga juga sangat adil;;;1
0sebuah hotel yang sangat bagus terletak di sebelah barat yogyakarta ruang hotel mengelilingi danau sangat santai meskipun saya pergi ke sana bersama anak anak saya kami semua bersenang senang seperti bersepeda di pagi hari dan berenang di siang hari ruangannya sangat besar dan sepi sarapannya enak aneka makanan lokal seperti gudeg mie godog dan sebagainya dan untuk bonus bukan hanya sebuah hotel anda hanya berjalan menit ke restoran makanan laut westlake mereka yang terkenal;;;1
0secara keseluruhan cukup baik menginap di hotel ini pemandangan bagus fasilitas oke;;;1
0secara keseluruhan ok banget rekomendasi deh;;;1
0secara keseluruhan rata sangat bagus baik dan nyaman saat digunakan untuk istirahat nuansa alam yang hadir menghadirkan panorama yang indah dan sejuk di hati;;;1
0secara keseluruhan sangat memuaskan sekali tempatnya nyaman asri bersih semua ramah makanan enak lokasi juga tidak jauh dari kota;;;1
0secara keseluruhan itu tinggal yang besar lokasi pandangan dan layanan yang baik;;;1
0secara keseluruhan kami tinggal di hotel ini adalah baik ruangannya bersih pemandangan bagus suasana sangat besar favorit saya adalah kolam renang pasti satu satunya masalah yang muncul adalah proses check in check in dapat diproses mulai tapi ketika kami berada di sana kami harus menunggu sampai karena kamar kami ketik tidak siap kami punya kamar pada waktu itu setelah diminta beberapa kali dan kita melihat bahwa tebakan yang tiba setelah kami mendapat ruang lebih cepat dari kami resepsionis memberi kami upgrade gratis untuk jenis kamar tapi karena kami terburu buru untuk pernikahan dihadiri dan setelah melaju selama berjam jam dari surabaya entah bagaimana upgrade tidak mengambil mempengaruhi banyak saya akan tinggal lagi di hotel ini pasti;;;1
0secara keseluruhan sangat menyenangkan tinggal di sini tapi kolam renang tidak cukup besar;;;1
0secara umum menyenangkan pelayanan memuaskan;;;1
0secara umum sangat bagus makanan enak staf ramah sayangnya di webisaite tidak memberi informasi kamar tipe apa yang menghadap danau buatan;;;1
0secara umum semua memuaskan saya puas dan insyaallah kembali lagi bawa anggota keluarga yang lain;;;1
0segala sesuatu nya bagus hanya saja agak sedikit jauh dari pusat kota jogja tapi untuk yang menginginkan ketenangan sangat rekomendasi;;;1
0segala sesuatu yang indah terutama makanan semua staf yang sangat baik dan bermanfaat aku menghabiskan malam di ruang lihat danau utama dan itu hebat;;;1
0sekeluarga senang dengan pengalaman memberi makan ikan mungkin pengalaman memberi makan ikan bisa diberikan secara cuma terima kasih;;;1
0selain agak jauh dari mana saja tempat ini cukup bagus dan pastinya memiliki suasana yang tenang cocok untuk menghabiskan waktu bersama keluarga atau bahkan liburan romantis makanan presentasi bagus rasanya enak agak mahal;;;1
0selalu puas dengan pelayanannya suka sama tempatnya;;;1
0selama nginep hotel di jogja ini yang paling memuaskan kamar material berkualitas dipadu gemericik sungai kecil di belakang dengan semacam balkon yang menenangkan pelayanan ramah staf sangat membantu dan welcome makanan variatif dan enak sangat direkomendasikan untuk dicoba;;;1
0sempurna untuk tempat liburan yang tenang tempat nyaman kamar luas lingkungan bersih dan asri gudeg nya juara;;;1
0semua bagus hanya pihak hotel harus menyiapkan segala fasilitas hotel sebelum tamu masuk kamar;;;1
0semua fasilitas hotel menyenangkan nyaman dan enak;;;1
0semua keluarga saya senang tinggal di sini kamar dengan pemandangan danau dianjurkan;;;1
0semua memuaskan suasana hotel nyaman pas buat liburan pelayanan bagus dan makanan mantap;;;1
0semua oke tidak ada minusnya dipertahankan semuanya termasuk harga;;;1
0semua oke pemandangan bagus sarapan enak pelayanan ramah lain waktu kalau ke jogja pasti menginap disini lagi;;;1
