Cegah Penyebaran Virus Covid, PUK SPAI FSPMI PT. Nipro Indonesia Jaya Bagikan Masker dan Hand Sanitizer Untuk Anggota;;;1
kemenkeuri Tak bisa dipungkiri, aktivitas perekonomian yang kian tertekan akibat Covid membuat banyak orang harus kehilangan pekerjaan penghasilan.Pemerintah telah menyusun strategi untuk;;;1
Koruptor bebas karena alasan Covid? Apakah benar ini bukti keberpihakan pemerintah kepada tikus tikus negara? Hmm, simak jawabannya di video ini ;;;0
Ada  cra mnyurh Covid sgr prg .Jngn lgi mlas ke Msjd dll. Bkankh Covid tlh mndidk kta, bgaimna sdh & strssnya kta tnpa ada tmpt mmohn,brdoa,tk bsa bribdh brjamah &shalt di Msjd dlm suasna btin yg dmai. Bgaimna sdhnya mlps sdr kta yg mninggl tnpa dishltkn di Msjd?.;;;1
Secara langsung mereka sudah ODP harus lakukan treat pada mreka utk dilakukan screening Covid;;;1
Asrama Haji Pondok Gede Siap Digunakan untuk Ruang Isolasi Covid ;;;1
Ada banyak hikmah dari bencana Covid. Salah satunya memperlihatkan bahwa disiplin itu bukan kualitas alamiah manusia, tapi memang bentukan dengan paksaan;;;1
Kamis malam SeDunia Mengetuk pintu langit dan munajat doa .. Memohon pada Sang Khaliq..Merayu Sang Maha mendengar.. Meminta Sang Maha Adil Untuk keselamatan Dunia dari wabah Covid NU ku selalu ada , tetap ada dan terus ada;;;1
Guna memperkecil ruang penyebaran Covid, kami menghimbau untuk saudaraku dirantauan agar jangan pulang kampung demi keluarga demi INDONESIA !;;;1
Hari ini hari jumaat.Anda rindu solat jumaat?Mudahan Covid ini berlalu pergi.Mudahan peperangan ini kita menang.;;;1
Jom amin kan ramai.Ya Allah semoga COVID  lenyap sebelum Ramadhan Lindungilah kami semua Ya Allah . Assalam;;;1
kemarin ortu gue minta cekkin tunjangan sertifikasi. lucky masih lumayan. kalau thr batal yaudah. asal emang digunakan buat covid biar kehidupan cepat normal. gedek lama lama gini terus.;;;1
Covid Lari Kencang Memburu Mangsa, Adminstrasi PSBB Jalan di Tempat? ;;;-1
Lagi, Tim Gugus Tugas Covid  Melakukan Penyemprotan di Kawasan Medan Bagian Utara;;;1
jujur sih udh gapernah ngikutin berita covid bikin pusingg;;;0
Heran dengan medsos dan media mainstream,, yg di angkat kok ojol doang ? Tu banyak yg lebih sengsara kayak buruh bangunan, buruh serabutan yg tanpa covid aja hidupnya sudah kacau,,;;;1
ASN, TNI, POLRI, pegawai BUMN dilarang mudik.Kudu manut, ora usah ngeyel. Ayo bersatu, semoga Covid  segera hilang.Jaga kebersihan, jaga kesehatan.;;;1
Kawasan Physical Distancing Dalam Upaya Pencegahan Covid ;;;1
mengalahkan covid.g;;;0
Dua warga Kabupaten Lampung Utara yang dinyatakan positif terpapar Covid dikarantina di komplek Islamic Center Kotabumi.Menurut Plt Bupati Budi Utomo yang juga Ketua Tim Gugus Tugas Penanggulangan Covid;;;0
Camana nak cari rezeki lebih, adakah ada pekerja yg kena buang kerja dgan ekonomi kita yg terganggu sekarang ni disebabkan covid... bukannya sekarang masa nak bash atau kecam sana sini pasal isu menteri laa artis laa, kaum itu ini buat hal laa. ;;;0
Presiden Tidak ada langkah serius hadapi pandemi Covid,akan menjadi bom waktu bagi semua orang indonesia tidak diyerima di dunia internasional .;;;-1
Yang nolak jenazah covid , apalagi kalo itu nakes, pada ga takut apa ya jenazah mereka ditolak bumi. Gapernah nonton sinetron hidayah apa gimana;;;0
Posko Siaga Covid Data Para Pemudik;;;1
Planning buat liburan ke sabang batall, howalaahh covid covid;;;0
Bagi anda Korban PHK atau dirumahkan akibat penyebaran virus COVID, yuk daftarkan diri anda untuk mendapatkan Kartu PRA KERJA. Mudah koq;;;1
bersama, bersatu lawan penyebaran virus Corona Covid, Jaga kesehatan, jauhi kerumunan, cuci tangan pakai sabun serta tetap ...Infolingga.;;;1
Bencana Nasional Covid; Satu Warga Positif Corona, Pemprov NTT Koordinasi dengan Kemenkes |;;;1
Hingga saat ini Korut mengklaim masih terbebas dari virus COVID. Padahal, dua negara yang mengapitnya, yakni Kosel dan China menjadi episentrum.;;;0
Kapolrestabes Semarang Bersama Forkopimda Kota Semarang Memberikan Himbauan Kepada Masyarakat untuk Memakai Masker, Jaga Kebersihan dan Tetap di rumah guna memutus mata rantai penyebaran virus corona atau covid .;;;1
Kalo ga covid hari ini tuh udah H nangis di pojokan;;;0
Ketularan Covid dari Pemudik Jakarta, Kota Kediri Tambah  Kasus Positif;;;0
SIAPAPUN YANG BERPOLITIK DI TENGAH WABAH COVID  ITU TIDAK PEDULI RAKYAT!!!!;;;1
bersama, bersatu melawan penyebaran virus Corona Covid di Kabupaten Lingga, Jaga kesehatan, jauhi kerumunan, cuci tangan pakai sabun serta tetap ...Infolingga Info ;;;1
Banyak tanggal merah pas lagi wabah covid;;;0
Pejuang covid..;;;1
Gpp nyai mendingan gitu hibur diri daripada keluar rumah, tetap sehat nyai semoga Alloh melindungi dan menjauhkan wabah covid utk kita semua aamiin YRA;;;1
. Lebih Narapidana Bebas di Tengah Wabah Covid, Termasuk Koruptor?Kebayang ga sih klo kita sudah susah payah menangkap tikus sampai dapat banyak bgt itupun blm semuanya, eeehh... Tau mau dilepaskan. Kyk apa jadinya rumah kita? ;;;0
PHYSICAL DISTANCING MEMUTUS RANTAI PENYEBARAN COVID;;;1
Seram: Jatuh Tempo Massal Covid di USA, Bagaimana dengan Indonesia? ;;;0
Repotnya Sissy Priscillia Dampingi Anak Sekolah sambil Bekerja dari Rumah Selama Wabah Covid;;;0
Tak Kenal Lelah, Tim Gugus Tugas Covid  Kembali Semprot Pemukiman Padat Penduduk di Belawan;;;1
Begitu ntar bnyak yg kena covid si miskin yg dituduh bawa virus ya nasib jadi org miskin ky gw kuli proyek,sopir ambulans dan kang gali kubur bakal kena getahnya lindungi kami kaum Miskin ya Rabb..;;;1
Berapa banyak bahan kempen dia mahu padam da... Daripada release, padam... release, padam macam ni... lebih baik dok dendiam wat keje yg org tk nampak, takyah wat kempen langsung. Save wang kerajaan, boleh masuk tabung Covid tolong rakyat.;;;0
PANDUAN ISOLASI MANDIRI ANTISIPASI PENYEBARAN COVID;;;1
Betoi tu.zmn PKP ni kita spatut bantu nambah beban pulak...sb spesis ni la yg angkuh bodoh ni bertambah kes covid ni..;;;0
Nih aku kasih Tips Cegah penyebaran Berita Hoax Covid di WA.teliti dulu beritanya ya kak..Jangan asal teruskan..;;;1
Surabaya  Babinsa Koramil Tenggilis mejoyo terus berupaya melaksanakan sosialisasi kepada warga masyarakatnya untuk meredam mewabahnya virus corona atau Covid .Kali ini Serma Siswono dan Sertu Supri Warsoyo;;;1
Virus corona tak mengenal usia, pangkat maupun jabatan. Mereka yang berada di keluarga kerajaan Saudi pun tertular Covid.;;;1
Asalamualaikum selamat pagi semua semogga hari ini lebih baik Dr hati sebelumnya semogga covid cepat berlalu dan sebelum masuk bulan rohomadhon semgga tidak ada covid lagi amin ya robal alamin.;;;1
Mudahan semua Covid p badan mu.;;;-1
Mimpi semalam;
. Dampak Covid terhadap Perekonomian Indonesia Jawab : kondisi sekarang ini akan berimbas pada menurunnya konsumsi rumah tangga,Lebih dari itu, investasi pun akan merosot tajam. Maka COVID, diprediksi investasi akan merosot ke level satu persen atau terburuk.;;;1 PSBB bertahan hanya beberapa hari. Dibatalkan karena kasus covid datanya dibuat tampak sudah tidak bertambah. Tekanan berbagai pihak membuat pemerintah segera menjalankan kegiatan perekonomian seperti sedia kala. Ahli kesehatan dan tenaga medis hanya bisa pasrah;;;0
Cegah Covid , di Area Physical Distancing;;;1
kalo perusahaan baru yang mau bikin eFin bagaimana min? Secara lagi ada wabah covid ini, apa ke kantor pajak setempat atau secara online min? Trmksh;;;0
Peta identifikasi sebaran covid di Kota Serang update per hari ini. Berdasarkan postingan dinkeskotaserang pasien positif di Kota Serang bertambah sehingga total menjadi  orang.Halhal terkait pertanyaan;;;1
semenjak covid ni.....ramai ke pompuan yg gigih pakai make up keluar rumah...dengan mask lagi?;;;0
Klo sy lebih berduka dgn meninggalnya para petugas medis yg berjibaku mengamankan pasien dari covid .;;;1
Selamat Pagi. Dapat kami informasikan, untuk Informasi lengkap jadwal perjalanan KRL mulai  April , bisa di lihat pada website link berikut : Tks.;;;0
Covid  menyebar ke binatang kah ? Semoga para ahli menelitinya;;;0
Semoga indonesia mampu menekan lonjakan pasien covid di tengah tengah minimnya APD;;;1
Kepastin ttg kapan miss Covid  pergi dari muka bumi;;;1
JANGAN TULARKAN COVID DI KAMPUNG HALAMAN;;;1
Selama Pandemik COVID, Polri Ungkap Angka Kejahatan Menurun;;;1
Mau kesana ngambil sendiri jadi ragu di tambah situasi saat ini yg mengharuskan stay at home karena Covid. Mohon untuk evaluasinya yaa.. soalnya batas konfirmasi produk dari Shopee nya tanggal  April ini.. Terima Kasih.;;;0
Polres Trenggalek melakukan patroli untuk menghimbau masyarakat untuk jaga jarak. Karena masih saja ada warga yng suka nongkrong. ;;;1
 orang temenya Glenn jangan ikut nyusul dulu, biarkan disiksa dulu oleh virus corona(covid).;;;-1
Doa saya semoga dunia ini terbebas dari yg namanya virus corona (covid) agar dunia ini kembali sehat dan manusianya bisa lebih bersyukur kepada Allah SWT diberikan kesehatan dan kebahagiaan. Amin;;;1
Kampung panglime linting melakukan pencegahan covid ( virus korona) bersama masyarakat;;;1
covid sialan emg;;;-1
Ramuan empon empon buat jaga kesehatan dimasa virus covid Corona : jahe ( bagusnya jahe merah ) + temulawak + cengkeh + kunir/ kunyit + sereh + kayu manis + gula merah/ madu;;;1
Pakai masker, mainkan yoyo mu . Potret ini di sd vita school. Dilakukan sebelum pandemi covid . Tp budaya menggunakan masker sudah dilakukan .Contact Us :Cak Dolan : ;;;0
Tidak usah cuti laahh, kita mengejar ketertinggalan kemarin aja masih belum terkejar, belum.lagi Covid  tambah tertinggal lagi, jgn malah dijadikan modus...;;;1
Amit kalau kalian ntar yg pada nolak terus positif covid dan ngga ada yg mau ngerawat kalian kalian bisa apaa???;;;0
Wahai seluruh perantau yg masih ada di Jakarta.Ingatlah bahwa kita semua adalah ODP COVID.Pikirkan baikbaik jika kalian ingin MEMAKSAKAN pulang kampung, apapun alasannya.Jangan sampai hal seperti di gambar ini kalian lakukan.;;;1
Nama virus ni covid la bukan convic bukan convin adoiii bebal;;;-1
Cegah Virus Corona Covid, Srikandi Polres Pasuruan Bagikan Masker ke Masyarakat;;;1
Unggal lilir ngaragap tarang Alhamdulillah heunteu panas, Efek covid;;;0
Aliansi Bali Lawan Covid Siap Bersinergi Dengan Pemerintah Kota Denpasar Dalam Memutus Penyebaran Covid via Mengungkap Fakta Meluruskan Sejarah;;;1
eh ini tl udah kaga sliweran berita covid. ud kelar kali ya apa gmna;;;0
. Pekerja di Jatim Jadi Korban PHK Karena Covid via;;;0
Buat masa ni lebih baik tumpukan pada mereka yang terkesan pada musim Covid ni;;;0
kemenkeuri Pemerintah siapkan kebijakan extraordinary untuk tangani Covid. Untuk itu, belanja negara meningkat untuk fasilitas dan pelayanan kesehatan, bantuan sosial, dan pemberian stimulus;;;1
Nunggu covid beres;;;0
suruh news anchor kalian pake masker lah, selain utk melawan covid  hal ini jg sbg cara meng edukasi msy yg ngeyel gak mau pakai masker!;;;1
AWALNYA rezim jkw MEREMEHKAN/ MENUTUPI demi amankan turis, proyekx, investor, TKA dari negara cina komunis ? tapi saat indonesia DISERANG penguasa gagap tidak bisa mencegah, mengendalikan lindungi rakyat dari tertular kematian;;;1
Bantu Tenaga Medis Rawat Pasien COVID, Mata Garuda Sulsel Produksi APD;;;1
New post (COVID: Bisakah Obat Penghilang Gumpalan Membantu Menyelamatkan Nyawa Pasien dengan Ventilator?) has been published on Kafe Kepo ;;;0
Belanja Sayur Online Diserbu Warganet Saat Pandemi Covid ;;;1
Semoga covid  segera berakhir. Aamiin;;;1
Gubernur Gorontalo Rusli Habibie mengumumkan kasus positif pertama di Gorontalo, Kamis (//) malam.Foto: Adiwinata Solihin;;;0
Berita artis meninggal mungkin sengaja di besarkan utk mengalihkan berita atas kelalaian pemerintah mengatasi wabah COVID ...;;;-1
Dholat berjamaah dilarangNgopi diwarung dilarangPesta nikahan dilarang n dibubarinAda yg mati, yag ngelayat sampai penuh kok ngak dilarang n dibubarin???Virus covid madih ada;;;-1
KUMPULAN Poster Stay at Home untuk Edukasi Covid, Bagikan Lewat Facebook, WhatsApp dan Instagram via;;;0
Bayani akan yadda zaka/zaki gujewa coronavirus (covid);;;0
Juara PUBG  Ned Brotherhood untuk Selangor Cybergames Stay Home Edition tahniah kepada pemenang. Nantikan Selangor Cyber Games  yang akan berlangsung selepas kita berjaya lawan covid . Terima kasih juga yg menyumbang semasa kejohanan ini dengan RM berjaya dikutip;;;0
Tim Pesisir Selatan Sisir  Warga Pernah Kontak Dua Pasien Covid;;;0
ARTIKEL : Covid dan Kehidupan Sosial Bermasyarakat;;;1
ni... timbus je dgn salji, konfem virus Covid tak serang dorang ;;;0
Cegah Penyebaran Covid , Tim Satgas Periksa Setiap Kapal Yang Masuk;;;1
Alhamdulillah semoga Abang Sehat selalu, semoga Indonesia cepat terbebas dari covid;;;1
Indonesia tegaskan perlunya DK PBB tunjukkan kesatuan dlm atasi dampak COVID thdp perdamaian &amp; keamanan internasional. Perlu kerja sama global, solidaritas &amp; hindari diskriminasi serta stigmatisasi. ;;;1
Untuk saat ini merekalah garda terdepan dalam menangani covid  ini , tunjukan rasa kemanusiaan berpikirlah dengan cerdas . ;;;1
Perawat ini yg ngerawat pasien covid kalau mereka sampai terkena itu sudah resiko pekerjaan mereka.Nyawa mereka taruhkan demi kesembuhan kalian terus sekarang mau dimakamin di daerahnya malah kalian tolak?Hatinya nurani kalian tuh pada dimana sih?;;;1
Jasamu luar biasa, tenaga medis yg tlah gugur berjihad di tengah wabah covid ;;;1
Covid menelanjangi dan mempertontonkan kepada kita bagaimana + ini diurus.;;;-1
DPRD Kota Makassar info_dprd_kotamakassar , Pemerintah Makassar Realokasi (refocusing) Anggaran sebesar  Milyar, untuk penanganan dampak Pandemi COVID di Kota Makassar. Ketua DPRD Kota;;;1
Kesan Covid merentas pelbagai lapisan iaitu perubatan, media dan ideologi politik. Kini kedengaran analisis geopolitik mengenai Covid berlegar dalam media.  Mohd Azmi Abdul Hamid ;;;-1
Memperingati Milad Imam Mahdi afs, DPW ABI Sumsel dan DPD ABI Kab Probolinggo Giat Sosial Pencegahan Covid lewat;;;1
Yah orang seperti anda ini yg kalau dimutasi menjadi virus yg lebih berbahaya dari sekedar covid .Yang kalau ngomong dikit obat sakit kepala itu Bodrex,pokoknya harus Bodrex... Padahal ko antokkan kepala kau ke batu itu pun sembuh pak Sampek sini paham anda??;;;0
Alasan kenapa ndak boleh lelarian, sepedaan, joging bareng di masa Pandemik COVID.;;;1
Usahakan jangan menghasut suasana seperti ini, apakah tugasmu hanya menghasut, seperti ustad ustad kadal gurun ??Kita sebagai warga dunia bukan hanya warga negara harus mendukung usaha menekan covid atau minimal diam.;;;-1
. Lebih Narapidana Bebas di Tengah Wabah Covid, Termasuk Koruptor??? | Serbaserbi MMC Pemerintah, melalui kemenkumham telah mengeluarkan dan membebaskan . narapidana dan Anak melalui program asimilasi dan integrasi berkenaan....;;;-1
Ni orng bagusnye disuru bantu dokter yg nanganin covid tanpa apd, sensasi mele lo nesnes...;;;-1
Tiga daerah di Papua Barat zona hijau dari COVID;;;0
Semoga covid  cepat berlalu;;;1
Terapkan dan Biasakan Jaga Jarak untuk Cegah Merebaknya Covid;;;1
Walau sudah x belum salat Jumat, Insha Allah tidak mengurangi yang saya rasakan bersama keluarga dalam melawan covid ;;;1
Adakah website/portal berita/media yang memuat timeline kebijakan pemerintah terkait covid?;;;0
Cegah Pagebluk COVID, Polri Janji Penindakan Hukum Jalan Terakhir;;;1
Salah satu penyebab angka kematian karena covid tinggi adalah kemungkinan ada yang bukan meninggal karena covid dinyatakan meninggalnya karena covid karena sakitnya saat covid lagi merebak.;;;0
Harusnya hari ini aku ke jogja ngajak ibu jalan biar refreshing udh ngerencanain ini dari thn lalup boro jalan di jogja..diskitar kediri aja gabisa. Please covid go away!! ;;;0
Semenjak ada covid, jam tidur udah kek bukan manusia normal.;;;0
Update Corona Covid Sulsel Jumat  April  per Kabupaten Kota: Maros Sidrap  Postif Gowa ;;;0
Abdul covid vairus kalo cowok. Siti covida vairus kalo cewek wkwkwkw;;;-1
Selamat Memperingati Wafat Isa Almasih bagi umat Kristen dan Katholik. Wafat Isa Almasih tahun ini jatuh pada hari Jumat,  April .Semoga di tengah pandemi COVID ini selalu diberikan kedamaian dan;;;1
Ayok mari kita sama sama lawan covid ;;;1
Duh gusti masih ada aja, i Ungaran warga menolak pemakaman perawat RSUD Dr.Kariadi Semarang korban covid;;;1
Pembagian Sembako Serentak Kepada Warga Tidak Mampu di Sekitar Mapolsek dn Makoramil terkait dampak Wabah Corona (Covid)Hari Kamis tgl  APRIL  pkl . Pembagian Sembako dilakukanKapolsek Tawangharjo;;;1
Segenap keluarga besar Pemerintah Kota Batu mengucapkan Selamat Hari Jadi Kabupaten Nganjuk ke .Semoga Kabupaten Nganjuk semakin maju dan pandemi Covid segera berlalu..rebecca_ramona.;;;1
Rupanya soal persiapan lahan utk kuburan masal korban Covid  tak hanya pemerintah Aceh, pemerintah New York pun turut mempersiapkanya. Sedia payung sebelum hujan.;;;1
Kenapa perlu duduk di rumah? Ini sebabnya.Bersama kita putuskan rantaian jangkitan COVID.;;;1
vid covid, kapan kamu pergi..sejak kedatanganmu, banyak orang kehilangan;;;1
Wabah Corona (COVID) peringatan bagi para penguasa. Agar mereka tidak berbuat makar kepada Allah SWT. Dengan menentang penegakan hukumhukumNya. Cepat atau lambat mereka akan mendapat balasan dariNya.;;;-1
Bantuan Masyarakat Terus Mengalir, Rekening Gugus Tugas Covid Sudah Terisi Rp  MiliarYang .T bagaimana kabarnya? Kalau ini beri bohong, tolong tangkap sumbernya;;;0 
isu yang sedang berkembang saat ini (Covid)A THREAD;;;0
Wander Luiz Masih Menunggu Hasil dari Pemeriksaan Tes COVID;;;1
Kerjakerja termination cable for stand by gen set at Pusat Kuarantin dan Rawatan Quarantine for Low Risk Covid Patient @ MAEPS .;;;0
Semoga wabah covid  segera berlalu;;;1
Bisakah Permenkes PSBB Mempercepat Penanganan Covid? ;;;1
El Asamau, Mahasiswa LPDP Asal Alor Umumkan Positif Covid di NTT lewat Pos;;;0
Berdamailah dlm kesedihn dan rasa sakitItulah sumber mata air kehidupan dan kecintaan pada TuhanKrna kemuliaan itu hrus kau temui dlm onak dan duri(Rumi, Matsnawi, jilid , bait )Bgitulah pelajaran ala Rumi untk kita di tngah mwbahny covid. Badai psti berlalu.;;;1
Flex sangat haritu increase production. Sekarang baru tahu langit tinggi atau rendah apabila unexpected beast (Covid) datang. ;;;0
Pemerintah Larang ASN, TNI, Polri, dan Pegawai BUMN Mudik di Tengah Pandemi Covi;;;1
Kata dia nih untuk mencegah virus Covid  harus rajin Mandi,, Perasaan gw semua yg meninggal jg rajin mandi,,,Bangun Tidur Si Torus Mandi,,Tidak Lupa Menggosok Biji,,;;;-1
Mungkin Glenn Fredly jauh lebih berharga dari pd petugas medis &amp; para korban meninggal covid Yang bela sungkawa byk bener termasuk dari pemerintah Sampai segitunya Para petugas medis, bersabar ya  kami disini yg akan terus mendoakan kalian sepanjang hari demi hari ;;;-1
Yuk Kita Simak Penjelasan Dr. Hastry, Sp.F Terkait Penanganan Jenazah CovidBersama Kita BisaINDONESIA BISA LAWAN CORONA;;;1
Dokter Tifauzia: Presiden Harusnya Sampaikan Duka Cita ke Dokter COVID;;;0
Covid akan pergi... InsyaAllah kerana masih ada manusia yang rukuk pada Allah, masih ada bayi yang menyusu dan masih ada burung dan haiwan lain yang mencari makanan untuk terus hidup ;;;1
Polsek Tugu Himbau Jaga Jarak Aman Cegah Covid;;;1
Kalau pandemi covid  ini berakhir dari bumi ini..Aku mau nikah..Dg siapa?Pokoknya dg laki lakiBukan pengangguranBukan buaya sosmedGak harus gantengGak musti kayaYg penting matane rak jelalatan ngeliat yg perempuan;;;-1
Hari ini masuk kali yang keempat kita tidak dapat menunaikan solat Jumaat. Semoga Allah menghapuskan Covid ini dengan segera. Amin ;;;1
Kalau Omnibus Law tetap berjalan ribuan buruh akan melakukan demo besaran pd tg  AprilDalam kondisi wabah Covid, seharusnya DPR lebih fokus menghadapi wabah corona dan korban PHK;;;1
Personil Polsek Karanglewas melaksanakan patroli malam ( BLP) atau jam malam, ciptakan situasi yang kondusif dan adakan cek pos sterilisasi terkait pencegahan penularan Covid pada saat jam malam di wilayah kec Karanglewas, (/);;;1
Berdasarkan survei, dari  orang yang meninggal karena Covid, ternyata semuanya karena tidak sembuh...;;;-1
Pembatasan Sosial Berskala Besar (PSBB) di DKI Jakarta Cegah Covid  Berlaku pada  April  (selama  pekan) Sekolah dan tempat kerja diliburkan Semua tempat ibadah ditutup Semua fasilitas umum;;;1
Yup setuju!!!Demo dalam skala besar biar kena Covid!!!Tinggal dibuang kelaut semuanya!!!;;;-1
Wah konkret instruksi untuk kepala daerah dari kader Banteng utk bersatu melawan Corona;;;1
Putuskan mata rantai covid ... ;;;1
Semoga semua frontliner kita terus usaha menyumbang bakti kepada negara;;;1
Polres Lhokseumawe akan Lidik Penyebar Info Dokter Positif Covid;;;1
Karena nasgor mafia udh tutup di malang, beres covid  gue mau ubek ubek kota malang nyari daging kambing. Flish bm bgt nasgor kambing dia, mau bikin aj kl gx ad!!!udahan dong coronanya huhu;;;0
NTB Sudah Uii Sampel Covid, Kini Lebih Cepat Ketahui Hasilnya ;;;1
Cegah Covid  HMPI SulSel Gelar Diskusi Daring;;;1
BREAKING NEWS  Kabar Duka! Tiga PDP Covid Kalbar di RSUD Soedarso Meninggal Dunia Dalam Sehari  Halaman  ;;;0
Fokus tangani covid , fokus tangani dampak covid  pd buruh. Saat ini ribuan buruh dirumahkan tnp digaji mrk kehilangan penghasilan.;;;0
Pak Mahfud, soal kesehatan dan covid serahkan kpd ahlinya: dokter Erlina Burhan.;;;1
Selamat Pagi. Rute SudimaraTanah Abang tersedia pkl : WIB, untuk Informasi lengkap jadwal perjalanan KRL mulai  April , bisa di lihat pada website link berikut : Tks.;;;0
Selamat JALAN Covid.Selamat DATANG Ramadhan H.;;;1
Makasih mas. Semoga Malaysia juga begitu. Kita sama perangi Covid  ini dan semuanya pada patuh ama himbauan pemerintah kita semua;;;1
CEGAH VIRUS CORONAMenindaklanjuti Maklumat Kapolri dan  Perintah Kapolri dalam rangka mencegah dan mengantisipasi penyebaran COVID atau VIRUS CORONA, Polsek Banjarnegara giatkan bersih bersih;;;1
Kades Tomori Bpk Anas Olabahim Himbau Warga menunda Mudik untuk cegah penyebaran Covid .  ;;;1
Fix, perang dingin akan berlanjutSampe perdebatan masalah covid ini selesaiAtauSampe lebih dari abis lebaran;;;0
Pasca Merebak COVID, Nasib TKI di Malaysia Memprihatinkan;;;0
Pejuang COVID ;;;1
Ini teh awalnya kl ga salah sakit dbd, trs setelah trombosit normal ga ada perbaikan, di swab ternyata covid padahal sblmnya ga ada kontak dg covid.. dr awal sdh pgn drujuk k rshs tp penuh katanya.;;;0
Terbitnya telegram Polri yg salah satu poinnya terkait penindakan hukum penghina presiden dan pejabat negara dalam situasi wabah virus corona (Covid), menurut SBY, mempermalukan Indonesia di mata dunia. Sebab hal seperti itu tak terjadi di negara lain. ;;;1
pentingnya kita tetap adalah karena kalopun lo kena covid dan sembuh, ada kemungkinan virusnya akan aktif lagi;;;0
Hahaha unggul kok tiap hari bertambah sekarang bukan waktunya ngomongin unggul tp mikir bagaimana cara itu covid lenyap dr indonesia ...geligmana mlah ngomongin unggul jelasjkt terbanyak;;;1
Bhabinkamtibmas Aiptu Slamet Kundarjanto, sekcam memberikan penyuluhan kepada petugas posko Gugus Tugas terkait pencegahan penularan virus Corona (Covid) di ds karanggude kulon kec Karanglewas,(/);;;1
Negara kita emang anomali Eyang, disaat negara lain berpikir utk memotong gaji pejabat dan sepenuhnya menggunakan anggaran yg tidak perlu selama covid, yg ini malah begitu.;;;0
Bila anda minum lahAnda akan terhindar dari covid ,anjir anjirr... !!!;;;-1
Aksi Warga Tolak Rusunawa Penajam Jadi Tempat Karantina COVID |;;;-1
Gusdurian Peduli Tangerang Raya sedang membuka posko bersama Covid hadapi Corona, untuk itu yg mau berdonasi berupa nominal rupiah dapat melalui rekening yg tertera.Untuk bantuan brupa barang, sandang, ataupun pangan bisa diantar langsung di posko atau hubungi CP;;;1
Ada  cara menyuruh Covid segera akn pergi ; . Jangan lagi ada pergaulan bebas tanpa batas, selingkuh dan kumpul tanpa ikatan sah. Bukankah Covid telah mendidik kita untuk Sosial Distancing dan Physical Distancing, jaga jarak, bahkan bersalamanpun tdk bersentuhan?.;;;1
Semoga wababh covid yang sedang melanda segera berlalu. Amiin;;;1
PDP Covid Asal Kota Cilegon Meninggal di RSUD Banten;;;0
Anggaran Penanganan Covid di Kabupaten Tangerang Tembus Rp Miliar;;;1
PDIP mainnya kurang jauh...pulang sore mulu'...ha..ha. Sering sering nyender ditembok tetangga klo gag punya kuota, numpang wifi biar tahu berita dan informasi, adalah yg paling gencar bersuara saat covid  mewabah, eh ente bilang cari panggung;;;-1
sekarang fokus lawan covid . kl mo kmpanye tunggu saatnya. sabar ...knp?;;;1
. Lebih Narapidana Bebas di Tengah Wabah COVID, Termasuk Koruptor???;;;-1
Ceritain dampak covid terhadap perekonomian Indonesia dan dampak bagi Perbankan dan upaya yg dilakukan pemerintah apa aja;;;0
Ya begitulah, doakan saja semoga yg lain terhindar dari covid, miris memang;;;1
PRU !Rakyat mesti menolakahli politik yg suka mengganggu usaha KKM membenteras wabak Covid .;;;-1
Kaur pemerintahan Desa Hidayat Himbau Warga menunda Mudik untuk cegah covid ;;;1
btw ini beneran suspek covid casenya ya?;;;0
Saat ini pemerintah dan kita semua harus konsentrasi menyiapkan ketahanan masyarakat dalam menghadapi Covid dan dampak ekosisnya. Begini Penjelasan Muhaimin Terkait Timwas Covid DPR RI ;;;1
Cepat pergi Corona covid , aku rindu aktivitas seperti biasa. Bisa pergi kemanapun tanpa ngerasa cemas.;;;1
Apa yang dilakukan oleh bunda maia lebih nyata dengan tindakan untuk memerangi Covid  dibandingkan dengan Roy Suryo. Jadi biarkan masyarakat yang menilai siapa bunda maia dan siapa Roy Suryo. Semudah itu kan menilai?;;;-1
Kalo penyebabnya non covid kalo gasalah boleh dihadiri org dibawah  orang Ada di poster sosialisasinya kmrn cm ak gas sevvv;;;0
MenPAN RB Tjahjo Kumolo menerbitkan Surat Edaran atau SE tertanggal  April , membatasi cuti PNS dan PPPK selama ada wabah virus corona COVID.;;;1
Mobil Luar Kota Bebas Masuk Sumenep di Tengah Covid, Kadinkes: Bukan Tugas Dinas Kesehatan;;;-1
Buka fb trus liat berita nya si idn times lgsg shocked berat. Secara si doi lg di daerah situ trus pake ada berita provinsi lala org positif covid. Tolongin.;;;0
Selamat pagi... SahabatSahabatku semua dimanapun berada...Sahabat..., di hari yang penuh Kepanikan Ketakutan Kekhawatiran Kecemasa nKegelisahan ini dengan Wabah Pandemi Corona Covid ini, mari kita samasama;;;1
Enjoy bgt, tmnnya pada asik, matkul nya pun ga serumit yg dibayangkan, cuma ya ada / matkul yg nyebelin naudzubillah di semster ini grgr covid wkwk;;;0
CEGAH VIRUS CORONAMenindaklanjuti Maklumat Kapolri dan  Perintah Kapolri dalam rangka mencegah dan mengantisipasi penyebaran COVID atau VIRUS CORONA, Polsek Banjarnegara giatkan BLP dan berikan himbauan;;;1
COVID masih mewabah, peniadaan salat Jumat di Padang diperpanjang sampai  April;;;1
