ga mau ikutan takut corona hiiiyyy atuttt ,positive,
yes apatis boleh tp jgn ngajak2 ya salah alamat bela penguasa ini gerakan rakyat impact nya ihsg turun jalan byk ditutup bla bla ga ada demo juga emg udah begono mau ihsg naik jalan pada dibuka reformasi terus serius nanganin covid bukan omnibuslaw hehehe ,positive,
pengen liat aku ketua bem mana lagi yg akan dapat panggung dalam sandiwara radio dengan judul omnibus law cipta kerja ,positive,
gw habis bacadanresearch ttg omnibus law tp gw jadi netral kalo ttg pasalnya apa mungkin gw yg kurang tau pasal yg kontroversi itu sbnrnya pasal yg mana ya krn draft ruu sebelumnya udh diganti dan gamerugikan kalo yg gua tau cmiiw ,positive,
damn sampe ke newyorktimes dong tapi masi keukeuh ama omnibus law gimana dong ,positive,
mungkin gw skrg mjd manusia paling egois karena tdk peduli dg omnibus law cipta kerja bukan apa2 gw juga lagi pusing udah nganggur 8 bulan konveksi gak produksi udah gitu ikut seleksi kartu prakerja gak pernah lolos bulan depan bini lahiran tak apalah d katain egois ,positive,
but we also need to remember there are will be implementing regs like minister regs permen gov regs pp etc from what i read this omnibus law is still esp on provisions on environment manpower etc ,positive,
the omnibus law is controversial af can the govt do the right thing for once ffs ,positive,
terimakasih kemaren rasanya anjim bangets nanti aku bisa cerita ke anakku nak dulu papah ikut demo tolak omnibuslaw tahun 2020 papah bagian jajan jajan aja support para pedagang sampe di omong sama temen papah pek ira demo apa piknik jajan bae tek ,positive,
deep talk jam segini bisa buat bahas uu omnibus law sampe tuntas ,positive,
video dokumentasi atas demonstrasi yang terjadi di daerah surabaya dan sekitarnya pada 8 oktober 2020 kemarin dalam rangka menolak pengesahan uu omnibus law perjuangan ini masih belum berakhir kawan ,positive,
seiring informasi yang dapat kami sampaikan penangkapan tokoh tokoh yang disebut pemerintah jokowi sebagai penunggang demonstrasi anti omnibus law akan terjadi dalam waktu dekat daftarnya sudah ada sepertinya mereka mulai berlaku tiran dengan tangan besinya ,positive,
tau kondisi indonesia kayak sekarang dulu mending kuliah teknik nuklir ,positive,
keliatan bgt ni model2 mba mba yg kemakan hoax omnibus law pasti cringe asu ,positive,
orang yg cuma bisa tidur tpi udh ngetweet ttg omnibus law brrti negara ini sedang tdk baik baik saja ky otaknya ,positive,
jadi liat uu omnibuslaw yang baru disahkan ini dimana ya man ceman liat di situs dpr kok nggak ada jadi apa yg disahkan tanggal 5 kemarin kasih link dong biar nggak dibilang asal ngomong ,positive,
gila endonesah tuh ya hahahaha simpenan de pe er mulai ngepost di tiktok katanya omnibus law atau kita keluarin lagi yg lain hahahaah savage ,positive,
diem2 bae soal omnibus law sekalinya vokal yg dibahas halte ,positive,
anak medan ini boss ,positive,
berita terkait omnibus law uu cipta kerja diluar indonesia the new york times 08 10 ,positive,
memang terlihat manis di bungkus dengan katan law cipta kerja tapi rasanya pahit merata ,positive,
wow buat jaga2 aja online shop bisa segera instal vpn ,positive,
bagi pemerintah uu omnibus law cipta kerja penting untuk perekonomian indonesia dan perlindungan buruh bagi buruh adalah penindasan bagi kaum buruh dan pekerja serta dampak terhadap lingkungan mudah ada keadilan sosial bagi seluruh rakyat indonesia ,positive,
kalian mo demo yaudah demo tp jgn ngerusak fasilitas anjing tu halte dibagusin pake duit kita w yakin bgt tu yg ngebakar cuma pengen biar dikatain keren padahal kalo ditanya isi omnibus law aja mingkem kaya org tolol ,positive,
kyk lo ngerasain derita aja lo ongkang2 doang jilat penguasa sok2an ngomongin derita kalo memang belain rakyat kemana aja lo selama ini dampingi konflik agraria dan serobot lahan buat pembangunan yg abai sama amdal itu isu di omnibus law juga paham gak lo ,positive,
mau bilang salam dari almet biru kota bandung ya love ,positive,
sadar gak sii dalil di uu omnibus law cipta kerja mnurut gua gak terlalu merugikan koo nih salah satu nya udh banyak lohh investor dri brbagai sektor perusahaan yg antre masuk ada 153 perusahaan ,positive,
jadi mikir niat sesungguhnya pengesahan omnibus law ini apa tapi apapun ide yg terbesit semuanya bukan untuk rakyat ,positive,
pendemo melakukan aspirasi yg dilindungi uu aprat bertuas dilindungi uu dpr presiden lah sejatinya pemecah dan pengadu domba warga negara dengan uu omnibus law nya sampai disini anda paham kan ,positive,
apa opini mu tentang omnibus law sehingga kamu ada dalam posisi ini ,positive,
gua debat ttg omnibus sm temen gua dengan kata kata yang tenang gua jelasin ada banyak pro kontra tapi banyak juga pasal yg janggal sampe dia bilang yg intinya coba kasi pemerintah satu taun buat buktiin omnibus law hey buddyyyyy ,positive,
pemerintah pusing uang negara menipis untuk bantuan sosial karna perihal covid 19 tapi bego karna mengalihkan perhatian masyarakat nya lewat omnibus law ,positive,
beberapa negara ini akan senang jika uu omnibus law cipta kerja ,positive,
ini namanya perusuh fix kalo ada yg bela2in pendemo mengawal suara rakyat rakyat yg mana itu yg dirusak sarana rakyat ,positive,
statement of solidarity with the indonesian people against the anti people omnibus law ,positive,
salut untuk bu beginilah kenapa saya rindu dengan kota dan orang tolong jangan bertindak anarkis yah ,positive,
no offense sih tp org2 yg banyak dukung omnibus law tuh rata2 org2 yg less empathy dan gapernah ngerasain susahnya jd pekerja itu gmna dgn dalih baca dlu isi ruu nya gmna ada 900halaman situ baca semuanya pikirannya gak akan sampe ke rakyat kecil yg akan kena imbasnya ,positive,
mantap ini surat penolakan uu omnibus law cipta kerja dari gubernur sumbar ,positive,
seru juga liat reaksi media luar soal demonstrasi omnibus law di indonesia it s really exciting when i saw foreign news agency reacted to omnibus law demonstration in indonesia ,positive,
hahahaha tahun lalu rkhup skrng omnibuslaw tahun depann apa ya hahaha presidenya gampng bikin onar ,positive,
setelah 10 tahun akun ini ga pernah dibuka sekalinya buka karena kecewa ama keadaan negara ,positive,
nah loh jokowi minta dukungan mk soal omnibus law jauh jauh hari lho ,positive,
01 dan 02 sudah satu ranjang hrs masih di saudi hti sudah lama di bubarkan apa iya ini yang demo soal omnibus law orang orang pki ,positive,
demonstrasi omnibus law di probolinggo rusuh ,positive,
ada yang sarankan persoalan uu omnibus law dibawa aja ke mk ternyata memang jurus ini sudah dipersiapkan jokowi sejak jauh hari ,positive,
kalau omnibus law melarang perusahaan impor tka terserah kalian lah mau di gaji atau tidak karyawannya itu urusan pemerintah masa bodoh lah kalau tidak ada yg ingin melamar kerja yg penting adil dan makmur aman dan damai bukan kah begitu mprof ,positive,
sikap pbnu terhadap omnibus law ,positive,
wah penasaran endingnya gimana apa beneran turun karna hati nurani mahasiswa dan pihak terkait atau karna ditunggangi oknum tertentu semoga omnibuslaw dibatalkan indonesia damai ,positive,
skepticists like me prolly conclude that a thousand pages of ordinances and shits such as that omnibus law is maybe just maybe a cover up for something fishy ,positive,
nah kalau begitu tolong anda pahamkan isi dari uu omnibus law saya mau baca anda paparkan secara detail ya yuk taqim biar kami paham ,positive,
semenjak ada omnibus law covid makin hari makin minder ,positive,
its really shitty whats happening to my country and now theyre trying to block social media so any information about the omnibus law wont be accessible to most people and they think shoving it all under a rug will shut people up ,positive,
2 dalam konteks hukum omnibus law ini adalah hukum yang bisa memcakup untuk semua satu undang undang yang mengatur banyak hal metode konsep ini menggabungkan beberapa aturan substansi pengaturannya berbeda menjadi satu peraturan ,positive,
well yes i not a law student but knowing that dpr had a hidden dan sketchy ass agenda dysfunctional democracy and the deliberate hide and seek in the omnibus law matter we have full rights to fight against it ,positive,
dari demo revisi ruu kpk sekarang uu omnibus law cipta kerja kok kabur terus ya ,positive,
because i cannot post this video describing the situation here ntah kenapa asyik failed je rasanya it indo tapis huhu so here s the post on my behalf ,positive,
demonya ttg omnibus law yg diincer gubernur dan dprd lah yg trending malah walikota malah isinya marah kemana aja dari siang tadi ,positive,
intinya di foto itu ada 1 org yang ga setuju sama perspektif mas fathur nah pas baca komentarnya malah kayak salty gitu dan dia sendiri menyepelekan omnibus law ini eh bener kejadian kan skrg hmm spam acc lagi ,positive,
presiden jokowi minta dukungan mk terkait omnibus law 28 januari 2020 ,positive,
adek gue pikir gw klo turun it ngapain terus ikut demo ngapain klo gw ga tau apa yg di demoin please lah gw bkn org bego yg gatau ap yg kita perjuangkan ap mau blg kepenting kita masa depn adanya omnibuslaw hei gue sebagai pebisnis jga tau ajg it ga benar ,positive,
1 lalu apa sih itu omnibus law yang menjadi kontroversi ini ,positive,
ini pada gak mau bikin aksi di berlin slepet ya kalo bilang belum mengkaji isi omnibus law juga ,positive,
njar kalau begitu tolong anda jelaskan secara detail isi dari pasal pasal dalam uu omnibus law saya yakin anda sendiri tidak tahu isinya karena anggota dpr bilang drafnya ada yang salah ketik lalu bagaimana anda bisa tahu isinya yang benar aja njar ,positive,
lebay bu bangun pake duit rakyat aja teriak nya kyk pake tabungan belanja helehhh ikut drakor aja deh ,positive,
aneh kan sekarang kayak kayak gak ada wakil rakyat aja ,positive,
dulu ibu puan maharani nangis karena kenaikan bbm yang mana demokrat menjadi pemimpinnya sekarang kebalikannya demokrat yang menolak uu omnibus law cipta kerja jadi jangan terlalu seneng atau mengapresiasi berlebihan semua kalo udah jadi pemimpin lupa diri ,positive,
omnibus law itu beneran apa hoax sih ,positive,
teruntuk bapak2 aparat kepolisian yang mengamankan demo omnibus law tolonglah gausah main pukul main culik ini 2020 pak bukan 1998 dulu masih aman pak digital masih minim 2020 bapak mukulin anak orang auto masuk fyp pak viral ,positive,
banyak pertanyaan kenapa lu ikut demo kenapa sihh ga setuju sama omnibuslaw kenap sih ikut ikut kalau ga ada tujuan heii broo anak petani mungkin tau seberapa besar pengaruh uu tsb ke amdal dalam pembukaan lahan bisnis para investor serta lahan sawit pada diubah ,positive,
beberapa hari terakhir ini kata omnibus law menjadi suatu pembahasan yang fenomenal dan menjadi kontroversi sehingga mengundang banyak kritikan dari kalangan masyarakat khususnya para buruh ,positive,
bapak dulu kerjanya jd buruh pabrik gula walau status kerja nya tetap bapak tak mampu kuliahkan anak jd anaknya hrs kerja jd buruh pabrik agar bs kuliah gak kebayang klo bapak status kerjanya kontrak mangkane kudu pengin nyulek matane uwong sing dukung omnibus law ae ,positive,
ayo baca jurnal ugm tentang omnibus law biar ga gampang terhasut hoax yang katanya kayanya ,positive,
abis nyiksa orang terus pesta wkwk heran ,positive,
yang stay calm aja soal omnibus law karena mereka tau dampak baik untuk perusahaan dan perut keluarganya aja ga tau rasanya jadi org bawah yang buat makan aja masih sulit ,positive,
nah eta efek kalian ngesahin omnibuslaw ckck ga ngerti gue gue ga ridho asli ,positive,
gubernur bupati dan walikota yang nulis surat keberatan omnibus law ini pada kemana pas ketika masih di prolegnas basi madingnya udh terbit sekarang udh di sahkan gak mungkin turun muncuk buat persiapan amunisi 2024 ,positive,
semangat uu omnibus law itu gw setuju tapi kok proses pembuatannya amburadul ya terkesan asal2an dan maksain keinginannya si dung dung jokowi ,positive,
omnibus law sah ihsg belum terlalu goyah penasaran besok market bakal gimana ,positive,
memahami uu omnibus law sebenarnya ,positive,
beruntunglah saya biarpun berasal dari pedalaman kampung di daerah terpencil tapi ga bodoh bodoh amat untuk dimanfaatin ,positive,
yang salah tuh omnibuslaw kenapa sih salah mulu yanh ada di otak lu ,positive,
bakar hutannya bangun perusahaannya realisasikan uu omnibus law manfaatkan buruhnya bayar murah profit naik terus buat investor ,positive,
etdah masi ada aja yg eh ko tau2 demo sih ga tau2 woy ga mendadak ini pembahasan dan penolakan omnibus law udh dari kapan ya tolong selama itu pula gaada suara yg didengar ya gimana kita ga emosi ngab ,positive,
saat pergantian shift covid 19 ke omnibus law ,positive,
nangis marah apalagi drama yg anda tawarkan datang hanya untuk marah tanpa serukan satupun penolakan terhadap omnibus law oh iya lupa kalo anda sahabat banteng ,positive,
ramai demonstrasi cabut omnibus law dprd kabupaten bekasi kirim surat ke presiden jokowi ini isinya pojok jabar ,positive,
iki iki lapo wes eruh sampah koq mbok woco negara kere koq pake omnibuslaw macak opo leee ,positive,
ah tidak ini kan tentang omnibus law cipta kerja yang sudah disahkan tapi draft finalnya saha belum ada jadi salah siap belum baca ,positive,
terkait omnibus law uu cipta kerja wagub musa rajekshah imbau masyarakat tetap jaga kondusifitas ,positive,
masih gw pantau siapa aja yg cari panggung dari omnibuslaw ini ,positive,
aku akan selalu pro dan positif terhadap pemerintah siapapun pemerintahnya nanti karena aku tau mengatur negara itu tidak semudah mengatur gaji bulanan ,positive,
kaga lah omnibus law kan emang inisiatif beliau klo di batalkan cuma seri sisi lain apakah beliau mau turunkan perppu saya ga yakin karena biasanya orang dungu suka ndableg ,positive,
kok rakyat spt orang bodoh yg usulkan ruu omnibuslaw presiden dgn menteri2 yg godok tertutup anggota dpr pro penguasa yg putuskan ketua dpr pro penguasa lalu mencari kambing hitam dalang kemana berfikirnya dibedah sj ruu omnibuslaw scr terbuka dikampus2 spy jelas ,positive,
keadaan di pusat jakarta gimana demo masih berlanjut atau udah tarik mundur mohon info guys ,positive,
baca yak jangan lagi saling tuding siapa yg memulai kegaduhan ini ,positive,
apa yang sedang terjadi teringat kata imam suara rakyat adalah suara tuhan yang jadi bisu karna suaranya diambil waktu pemilu pidi baiq 1972 2098 ,positive,
sudah menjadi hobi dimasyarakat kita dewasa ini suka termakan isu2 hoax karena kemalasan membaca atau memahami kontekstual isi ,positive,
idk if this is true or nicht but can we pls start talking of how this omnibus law affecting a lot in lingkungan hidup i know it s your financial wellbeing but man trees are more important damnit i refuse to sit for this ,positive,
meski masih banyak kekurangan di sana sini khususnya ketegasan intoleransi birokrasi yng bertele2 dll tapi yakin pak jokowi tidak akan menyengsarakan rakyatnya dgn uu omnibus law ,positive,
busyet dandan aja jelek gimana bangun tidur ,positive,
my mind is tripping i heard he said melly goeslaw instead of omnibus law ,positive,
saya bukan buruh saya salah satu yg berdiri dibarisan umkm ikut menolak khusus dibagian ketenagakerjaan semoga pak persiden segera terbitkan perpu atau judicial review kawan kawan buruh bisa dikabulkan mk ,positive,
pemda dan dprd yakin gamau nolak omnibus law ini banyak proyek yg bakal sentral ke pemerintah pusat nih tar lu pada gabisa balik modal apalagi mau nyalon lagi tolong dipikirkan bapak ibu anggota dewan daerah yang terhormat ,positive,
omnibus law ruu cipta kerja even ahy from partai demokrat tolak jugak moga baik baik saja garuda ku ,positive,
aku nggak speak up masalah omnibus law karena emang nggak ngerti sampe ke akar2nya cuman ya please lah kalo demo jangan rusak rusak fasilitas umum kan dari uang kalian sendiri kalian malah rusak sendiri nanti ya dibangunnya lagi pake uang kalian kan ,positive,
gak maksa mutuals gue buat jadi aktivis tapi kalo gue liat2 moots gue di ig banyak bgt yg cuek dan acuh banget sama omnibus law y really need to be uncomfortable about this tho please learn about this issue and reflect how privileged you are to not care about this ,positive,
bener bu demo tujuane nolak omnibus law kok sng dirusak fasilitase ,positive,
yang ndak demo menghargai yg demo dan yg demo hargai yg tidak demo genah podo penak tapi ojo lali update informasi selalu untuk semuanya ,positive,
akui sajalah bahwa omnibus law itu untuk tka china tidak perlu malu2 anjing kalau boleh saya usul setiap perusahaan yg ingin masuk tidak boleh impor tka gitu caranya kalau pemerintah berpihak ke rakyatnya ,positive,
fasilitas bia di bangun lagi toh kita bayar pajak juga kan kalo omnibus law apa iya bisa kita batalin bisa ya ginilah caranya kita udh mulai tuntutan aksi dari 2019 tapi apa ga ada satupun dari mereka yg mendengarkan pantaskah kami marah ,positive,
semoga diberi hidayah amin ,positive,
terimakasih pemerintah dengan sekejap kalian bisa menghilangkan corona dari indonesia 19 ,positive,
lebay nih orang kenapa gak kau dukung rakyat kotamu sendiri yg mendemo uu omnibuslaw hmmm yakin lo belain rakyat lo ,positive,
anda juga tidak membaca utuh isi uu itu saya pastikan iya 1 pertanyaan saya apakah si pembuat uu omnibus law sudah memperhatikan partisipasi publik khususnya yang terkana dampak langsung dari peraturan itu ,positive,
mulai bnyk simpang siur jika pasal omnibus law yg disorot media itu hoax jika itu benar maka pemerintah pun tetap salah tdk memberi klarifikasi secepatnya dengan bukti yg dapat dipertanggung jawabkan ,positive,
7 kalau cuma cari di wikipedia pengertian omnibus itu apa dan meledek orang yang menyikapi cuma tau soal tenaga kerja ya ketinggalan jauh lah semua sudah tau bahwa omnibus law itu hanya sebatas metode legislasi dan bukan substansi ,positive,
1 beberapa buzzer ribut soal penolakan omnibus law yang di indonesia tercipta menjadi uu cipta kerja seakan dilakukan oleh golongan yang penuh amarah tidak memahami hukum dan dikendalikan oleh kepentingan tertentu benarkah ,positive,
bikin podcast isinya bacain aja kali ya cc ,positive,
siapa tau ada yg tau thanks nebeng hashtag sabi lah yeh ,positive,
idc the important thing is to go to of kalteng to take care of entog ehe ,positive,
daripada pukul 12 guwe baca pasal omnibus law ni kesian juga kat buruh indonesia oatut demo gila babi mat ,positive,
tapi kalo omnibus law betulan motong birokrasi perijinan yang sara korupsi betulan kenapa banyak yang kontra apa mungkin hash penting rusuh sek kan ya kan ,positive,
kalo ada yg merhatiin omnibus law ini merupakan wujud realisasi janji kampanye jokowi dr periode pertama sampai periode kedua di arena debat kampanye sosialisasi dll beliau selalu menyebutkan akan menyederhanakan aturan izin untuk investasi ,positive,
ada ya demo di komentari wis moco undang2 e urung mudeng opo ora dll daripada komentar mending sampeyan gawe indomie goreng plus telor dan es teh ,positive,
gausah ngarep perppu jokowi itu yg mencetuskan omnibus law masa udah sah malah dia yg batalin lebih mungkin aldi taher jadi sekjen pbb dah ,positive,
apa 2020 pandemi corona among us omnibus law bangun bro ini masih tahun 2008 justin bieber lagi merilis single pertama dlm karirnya yg berjudul baby ayo cepet minta isi lagu sana ,positive,
kenapa yang benar itu disalahkan dan yg salah dibenarkan kenapa apa karna uang mereka bsa berbuat sesukanya apa karna mereka itu petinggi2 negara gua muak hidup dinegara seperti ini ,positive,
di sini bukan mau pro pemerintah si cuman yg lagi pada demo itu paham dulu ga ya apa yg di demokan dan bukannya demo itu penyampaian aspirasi dan menyuarakan pendapat selalu aja ada fasilitas umum yg dirusak yg emang tendensinya mau bikin rusuh ,positive,
menyampaikan aspirasi sih boleh boleh banget untuk perubahan bangsa semoga lebih baik kalau alasan nya untuk kehidupam kalian kedepannya dan anak cucu kelak itu hak kalian sebagai warga negara kan ,positive,
orang tua cari anak di polda metro jaya usai demo omnibus law ,positive,
aku baca omnibus law nya enggak pdf nya 905 halaman djuy mending buat belajar pdfnya biodas 200 hlmn gak mudeng2 apalagi ttg hukum ,positive,
bingung deh sama masyarakat indon yg pro sama omnibuslaw lu ga merasa terdampak gitu ,positive,
mau ribut gimana juga hanya dua jalan yang bisa menghentikan uu omnibus law pertama dgn mendesak presiden agar menerbitkan perpu kedua melakukan judical review ke mk dan disetujui persamaan dari keduanya adalah sama2 jalan buntu ,positive,
kanca meals aja nolak omnibus law ,positive,
tapi yang perlu dicatat negara ini ingin maju serta mapan apabila kuantiti demonstrasi kian tereduksi dan kualitas demokrasi kian pesat ,positive,
biodata pencetus omnibus law sofyan djalil bukan jokowi luhut ,positive,
eits tapi bukan waktunya buat banding2in kita butuhnya banding ke pemerintah dan dpr soal omnibus law yang udah sah itu ,positive,
point2 yg merugikan rakyat di ruu cipta kerja itu apa aja ya sampe sekarang saya cari tau isi ruu cipta kerja itu apa merugikan di sisi mana tapi jujur saya masih belum paham apa itu omnibus law yg ditolak masyarakat saat ini ,positive,
aku dari awal udh gak setuju sama demo ini si hmm soal omnibus lawnya ada yg bilang lebih pro ke pengusaha dibanding buruh tapi ada jg yang bilang kalo kita baca lengkap sebenernya omnibus law adil banget buat buruh ,positive,
terungkap omnibus law dibikin untuk mengamankan aset ibu kota ,positive,
omnibuslaw dan indonesia ibarat lirik lagu bung rasa yg tepat diwaktu yg salah omnibuslaw bagus kok untuk negara maju indonesia kan belom majuu istilahnya mo nikah tapi belom cukup umur kan gimana gitu yak ,positive,
kenapa harus dengan kebencian dalam menghadapinya kenapa harus dengan tipu daya menyulutnya sudah matikah kejujuran sudah hilangkan persaudaraan ,positive,
alasan omnibus law gercep disahkan pemerintah ingin masa depan generasi muda lebih ,positive,
buat mas2 dan mbak2 yg memperjuangkan tolak omnibus law saya ucapkan terima kasih tapi mas dan mbak mikir ndak nasib pedagang kaki lima yg barangnya kalian rusak buat nuntut tolak omnibus law ,positive,
mahfud md sebut omnibus law uu cipta kerja untuk rakyat nasional ,positive,
clashes erupt in protests against new indonesian jobs law police and demonstrators clashed in harmoni near the presidential palace in central jakarta on october 8 2020 ,positive,
bosok uripmu bos bilang aja bos bos lu dukung omnibuslaw wakakaka bangke bangke west west angel angel ,positive,
this is the content of governor ridwan kamil letter to jokowi regarding workers rejecting the omnibus law ,positive,
aku pro dengan tapi bukan pada waktunya pemerintah harus lebih hati2 dalam pengesahannya harus lebih terbuka terhadap isinya masyarakat pun harus lebih jernih menerimanya ,positive,
kerugian 48 m untuk 8 halte berarti 6 m 1 halte kira kira berapa kerugian yang diterima buruh ketika omnibus law berlaku gaji drop 1 2 juta berarti loss 12 24 juta orang kecil lah dibanding halte perusahaan 1000 pekerja bisa hemat 24m setaun kan yok bisa yok ,positive,
udah disuruh di rumah mulu dari maret mau nongkrong susah kalo ngomong ribet harus jaga jarak pake masker bikin sesek ditambah lagi omnibuslaw paket lengkap dah tuh emosi ,positive,
omnibus law memang membawa kerisauan akan adanya penyimpangan undang undang seludupan dan kekhawatiran hilang nya keadilan namun masih ada koridor hukum yang bisa ditempuh bukan demo besar besaran yang jadi jalan satu satunya ,positive,
3 situs web opd pemprov ntb diretas isinya tolak omnibus law ,positive,
yg bener ditunggangi itu yg bikin dan mensahkan uu nya bung dah lama ngintel bung ngmg terbalik balik mulu pengamat intelijen curiga demo tolak omnibus law ditunggangi ,positive,
dgn lahirnya umkm2 baru distribusi uang ga berputar di pengusaha2 kelas kakap aja tp jg ke kalangan menengah hingga bawah melalui umkm2 ini agak keliru kalo byk yg mengganggap omnibus law ini yg menang adalah pengusaha iya pengusaha tp pengusaha mikro kecil dan menengah ,positive,
gimana guys omnibuslaw udah di tolak belum ini diusahain yaa kaya aku yang usaha padahal udah ditolak muluuu anjayaniiii ,positive,
two press journalists from the indonesian education university upi cibiru were declared missing in their coverage of the rejection of the omnibus law on the job creation law in jakarta thursday 8 10 2020 ,positive,
jennie versi indo ada gk di cari noh ama pacar lu ,positive,
jd pengen tau sikap om thd omnibus law ,positive,
udahin donk tebiat with us or againts us misuh fasum rusak juga hak kok yg misuh fasum rusak mungkin yg menolak omnibus law cuma menyayangkan tindakan anarki fasum bisa dibenerin penghidupan terhambat yg lahir dari uu emang bisa diperbaiki klo terlambat ,positive,
auahh capek akuutuu buka sosmed assalammualaikum ,positive,
gua g gitu paham sama omnibus law yg lagi dilawan ini mo coba baca langsung dr sumber nya tapi panjang banget sampe 905 halaman yg udah ngulik dan baca lengkap g asal sedot internet tar diplintir ada yg mau coba jelasin ,positive,
keputusan mk itu penafsiran terhadap konstitusi bukan penafsiran terhadap uu jadi putusan mk tak bisa membatalkan uu sedangkan proses penyusunan omnibus law ini sendiri tak transparan sejak awal ,positive,
sorry yall im muting the word demo and omnibus law now so fucking tired ,positive,
maaf mas dibaca baik perihal dan redaksi surat tsb pemprov jabar dalam kapasitas menyampaikan aspirasi serikat pekerja serikat buruh yg menyatakan penolakan omnibus law cipta kerja yg telah disahkan menjadi undang undang ,positive,
mahfud md tebar ancaman kepada para demonstran omnibus law ,positive,
tapi lo ga bisa memberikan lebih believe it or not mrk akan cari yg lain yg menurut mrk lebih oke bahkan mungkin bs mrk bayar dengan gaji dibawah lu atau sama kyk lu gue cuman mau kasihtau omnibus law yang kalian gaduh2in ini sebenernya akan membuka peluang baru bagi kalian ,positive,
aku gak menyangka ternyata anak bali ikut2an aksi yg urakan sampe bakar2 gatau sii apa yg di demokan tp menurut media katanya tentang omnibus law ternyata kita sudah mulai berpikir pakai pantat juga ,positive,
hanya meritwit kegiatan olahraga mi a tu idaman ,positive,
ga mau ndakik2 so intelek bahas omnibus law w slrg cuma pgn tau gimana caranya banyak duit lewat pesugihan soalnya bu bgt nih buat bulan ini ama bulan depan cok ,positive,
pemerintah tetapkan 127 satgas law ,positive,
omnibus law hanya di ciptakan untuk kepentingan oligarki dan otoritis hanya untuk kepentingan perusahaan makro bukan umkm percayalah ruu ini tidak akan menciptakan kesejahteraan rakyat ,positive,
kalo omnibus law jadi makin makin ae ekonomi pertanian kita menurun apa apa impor masa lu mau ngandelin sawit mulu lahannya itu itu doang lagi mana kita tuh cuman bisa manen gak bisa ngolah ujung2nya hasil olahannya kita impor beli di luar negeri gila dan tolol ,positive,
upin ipin and the genk menolak omnibuslaw ,positive,
akhirnya buruh sangat dibutuhkan pengusaha butuh buruh politikus butuh buruh mantan jenderal butuh buruh pecatan menteri butuh buruh buruh dimanfaatkan kejam buruh tak empat baca omnibuslaw siapa yg mampu buktikan pendemo itu buruh ,positive,
wong yogjo rak ngurusi dab kami malah sudah menerapkan selama bertahun tahun ,positive,
jangan demo please baca dulu omnibus law ,positive,
just a thought i thought the bill was to create jobs what s the use of jobs if labour unions and students prospective workers are risking their life to be tortured kidnap hurt by police or getting covid ,positive,
sebagian orang ikut demo buat menolak omnibus law dan sebagian nya lagi ikut demo buat jadi ajang mencari memek penghangat rahim ,positive,
dan yang mereka dapet malah omnibus law yang ngebuat kacau ini belom ada draft final nya terus sudah di sah kan allahuakbar masyarakat mu ini harus bayar pajak untuk meng gaji badut di gedung belah tengah itu toh pak yaallah tobat aing mah iye iye gue goblok ngoce aja ha ,positive,
malu maluin sih yaa mungkin polisi juga ada yang ga setuju perihal omnibuslaw cuman gara2 tuntutan cari nafkah dan keluarga jadi mau ga mau harus bertugas ,positive,
police brutality in indonesia to indonesian workers during protests to cancel omnibus law ,positive,
seperti halnya pandemi byk epidemiologist berkata ini itu tapi apakah mereka pernah berhadapan dengan situasi nyata di lapangan omnibus law ini pertaruhan nasib puluhan juta org bukan cuma soal james riady dkk gile lu ndro dikasih uu blank check nakliii ,positive,
pernyataan sikap pemerintah ri atas kondisi sospolhukam pasca disahkanya uu ciptakerja omnibuslaw video 1 ,positive,
omnibus law atau uu cipta lapangan kerja yang disahkan dpr ri dalam rapat paripurna pada senin 5 10 lalu menuai banyak kontroversi memangnya ada apa ,positive,
ada anak sma sadarlah mau itu omnibus law ruu kuhp atau lainnya dibalik itu semua aktor oposisi pemerintah sudah siap dgn bara api utk dilempar ke pion2 di akar rumput re ,positive,
akan tetapi dalam surat tersebut tidak ditegaskan poin poin aspirasi apa saja yang ditolak serikat pekerja serikat buruh terkait omnibus law uu cipta kerja ,positive,
surat dengan nomor 050 1422 nakertrans 2020 dibuat karena dilatarbelakangi oleh terjadinya aksi unjuk rasa menolak uu omnibus law cipta kerja yang disahkan dpr ri sejak tiga hari lalu ,positive,
beberapa dprd jg ternyata gak sedikit yg udh menolak keren sih mulai membuahkan hasil lagian emg daerah harusnya gt jg omnibus law punya tendensi yg bisa mengurangi keleluasaan otonomi daerah ,positive,
semangat buat kakak kakak yg turun kejalan demi menyampaikan suara rakyat ,positive,
stay safe everyone in jakarta i am afraid there will be more vandalism about omnibus law and yet still we struggle with covid 19 stay at home ,positive,
omnibus law mendorong kenaikan harga batu bara ,positive,
untuk dapat informasi yang valid soal omnibus law menkominfo ,positive,
wkwk pernah kepikiran kaga kalo pengesahan omnibus law ini bsa jd cara pemerintah untuk mengalihkan perhatian masyarakat dr pandemi covid 19 haha ya contohnya skarang masyarakat dh pada rame di jalan dan ga peduli2 amat ama protokol meski beberapa masih tetap patuh y ga ,positive,
lebih dulu gubernur lain menghadapi demonstran dengann tindak lanjutnya melakukan cara elegan sesuai konstitusi mereka sarankan ajukan judicial review ke mk sbgai penampung aspirasi demonstran mereka juga mengirim surat ke presiden lah anda mau apa ,positive,
tahun 2020 ini rasanya nano nano mulai dari sengketa us iran wabah krisis ekonomi perang azerbaijan armenia konflik perbatasan india china gedung kejaksaan agung kebakar dan yang terbaru demo menentang omnibus law ,positive,
