;teks;label
317;['sebenernya', 'yg', 'takutin', 'perintah', 'bukan', 'tular', 'corona', 'dampak', 'dri', 'after', 'corona', 'lu', 'bayangin', 'dolar', 'udh', 'rb', 'banyak', 'usaha', 'rugi', 'puluh', 'milyar', 'sengaja', 'lockdown', 'biar', 'tenaga', 'kerja', 'ga', 'pda', 'sakit', 'jdi', 'ekonomi', 'msih', 'bsa', 'bangkit', 'pas', 'udh', 'fase', 'aman', 'siap', 'pt'];1
318;['sebenernya', 'indo', 'laku', 'lockdown', 'tahap', 'dengan', 'laku', 'batas', 'ts', 'nya', 'ga', 'mikir', 'sampe', 'situ', 'sih', 'wkwk', 'coba', 'pikir', 'pake', 'akal', 'sehat', 'dampak', 'lockdown', 'indo', 'apa', 'ekonomi', 'indo', 'udah', 'ancu', 'mau', 'makin', 'ancur'];1
319;['sebenernya', 'gw', 'lumayan', 'percaya', 'si', 'klo', 'cuaca', 'indonesia', 'buat', 'covid', 'ga', 'tahan', 'lama', 'liat', 'new', 'york', 'italia', 'yg', 'cuaca', 'dingin', 'korban', 'tinggal', 'parah', 'itu', 'indo', 'emg', 'sampe', 'peak', 'dengan', 'cuaca', 'kek', 'gin', 'aja', 'banyak', 'itu', 'perintah', 'aja', 'goblok'];0
320;['sebenernya', 'gw', 'gak', 'masalah', 'klo', 'perintah', 'not', 'that', 'transparent', 'regarding', 'covid', 'situation', 'in', 'indonesia', 'asal', 'tanggulang', 'banding', 'lurus', 'maksud', 'di', 'balik', 'layar', 'aja', 'rakyat', 'tau', 'beres', 'masalah', 'kagak', 'beres', 'cuk', 'jd', 'mau', 'apa'];0
321;['sebenernya', 'gue', 'ngerasa', 'takut', 'perintah', 'laku', 'lockdown', 'khusus', 'jakarta', 'dampak', 'lockdown', 'gedhe', 'banget', 'bos', 'ga', 'gampang', 'laku', 'protokol', 'lockdown'];1
322;['benci', 'kamu', 'sama', 'perintah', 'indonesia', 'masalah', 'covid', 'skrg', 'ini', 'perlu', 'syukur', 'krna', 'presiden', 'bukan', 'trump', 'emosi', 'anda', 'akan', 'x', 'lipat', 'banding', 'skrng', 'sy', 'syukur', 'perintah', 'merespon', 'salah', 'strategi', 'nya', 'trhdp', 'covid', 'cont', 'diskon', 'wisata', 'twitter', 'com', 'tirtoid', 'status'];1
323;['benar', 'psbb', 'buat', 'dampak', 'ekonomi', 'lebih', 'panjang', 'biaya', 'jamin', 'sosial', 'lebih', 'besar', 'lebih', 'minggu', 'dg', 'lockdown', 'lebih', 'pendek', 'waktu'];0
324;['benar', 'alih', 'anggar', 'tri', 'tangan', 'kasus', 'covid', 'bijak', 'bagus', 'jika', 'mangkas', 'laku', 'justru', 'sektor', 'teliti', 'bukti', 'ada', 'ketidak', 'percayaan', 'perintah', 'mampu', 'teliti', 'indonesia', 'm', 'detik', 'com', 'news', 'berita', 'd', 'alihkan', 'untuk', 'atasi', 'corona', 'jokowi', 'pangkas', 'anggaran', 'kemenristek', 'rp', 'triliun'];0
325;['benar', 'tahu', 'persis', 'dampak', 'buruk', 'lockdown', 'justru', 'tuju', 'mereka', 'paksa', 'jokowi', 'lockdown', 'indonesia', 'jadi', 'rusuh', 'jarah', 'tahun', 'sekali', 'tepuk', 'jokowi', 'lengser'];1
326;['benar', 'isi', 'thread', 'sudah', 'umum', 'tahu', 'rakyat', 'indonesia', 'upaya', 'perintah', 'jokowi', 'tutup', 'jumlah', 'korban', 'citra', 'kesan', 'hebat', 'perintah', 'lawan', 'covid', 'justru', 'jadi', 'blunder', 'rakyat', 'anggap', 'remeh', 'covid', 'tak', 'sadar', 'jadi', 'carrier'];0
327;['benar', 'bukan', 'masalah', 'percaya', 'apa', 'sih', 'mau', 'apa', 'aja', 'pikir', 'lbh', 'lagi', 'aja', 'dampak', 'lockdown', 'indonesia', 'kalau', 'cuma', 'teriak', 'percaya', 'siapa', 'bisa'];1
328;['benar', 'who', 'sayang', 'banget', 'sama', 'indonesia', 'dikirimin', 'surat', 'cinta', 'segala', 'pimpin', 'sekarang', 'perintah', 'lakuin', 'itu', 'hilang', 'covid', 'muka', 'bumi'];1
329;['ken', 'negara', 'lockdown', 'pikirin', 'dulu', 'dampak', 'kalo', 'negara', 'lockdown', 'mas', 'dampak', 'jadi', 'ekonomi', 'makin', 'kritis', 'kalo', 'lockdown', 'mending', 'sadar', 'diri', 'aja', 'dulu', 'jangan', 'nuntut', 'enak'];1
330;['sebar', 'covid', 'wna', 'china', 'merasahkan', 'dengan', 'kondisi', 'yg', 'stabil', 'justru', 'perintah', 'biar', 'lalulalang', 'indonesia', 'rezimcucitangantwitter', 'com', 'geloraco', 'status'];0
331;['ada', 'positif', 'covid', 'indonesia', 'perintah', 'bukan', 'antisipasi', 'malah', 'bodo', 'dengan', 'embel', 'embel', 'kata', 'warga', 'tuh', 'kuat', 'kuat', 'pda', 'akhir', 'kan', 'ribet', 'sendiri', 'tolol'];0
332;['baik', 'perintah', 'indonesia', 'atur', 'sistem', 'baur', 'masyarakat', 'jangan', 'langsung', 'uforia', 'bebas', 'kita', 'tdk', 'tahu', 'apakah', 'covid', 'benar', 'hilang', 'baik', 'covid', 'nyata', 'selesai', 'sistem', 'sosial', 'phisik', 'distancing', 'laku'];0
333;['tki', 'yg', 'kena', 'dampak', 'lockdown', 'malaysia', 'sering', 'rasa', 'mangkel', 'sama', 'perintah', 'indonesia', 'neggak', 'lock', 'down', 'juga', 'kasus', 'mati', 'yg', 'tinggi', 'telah', 'pikir', 'indonesia', 'bisa', 'lock', 'down', 'keluarga', 'saja', 'andal', 'pasar'];0
334;['rakyat', 'jelata', 'sy', 'bilang', 'perintah', 'kalau', 'tanya', 'gak', 'penting', 'gak', 'perlu', 'jawab', 'tetap', 'kerja', 'layan', 'rakyat', 'indonesia', 'lawan', 'covid'];1
335;['aneh', 'perintah', 'indonesia', 'hal', 'covid', 'lebih', 'aneh', 'masyarakat', 'yang', 'nggak', 'mau', 'patuh', 'sama', 'imbau', 'heran', 'deh', 'minta', 'itu', 'saat', 'kasih', 'malah', 'ngelanggar', 'mau', 'apa', 'bukan', 'arti', 'gue', 'ngebela', 'bela', 'perintah', 'cuman', 'ga', 'habis', 'pikir', 'aja'];1
336;['anda', 'pagi', 'slrh', 'rakyat', 'indonesia', 'komponen', 'bgsa', 'dn', 'elit', 'politik', 'brdoa', 'yg', 'sm', 'kpd', 'tuhan', 'yme', 'dn', 'patuh', 'komando', 'dg', 'perintah', 'yakin', 'badai', 'wabah', 'covid', 'pasti', 'akn', 'sngt', 'cepat', 'lalu', 'bersatubukanberseteru', 'indonesiabisa', 'gotongroyong'];1
337;['anda', 'lockdown', 'laku', 'tgl', 'maret', 'kemarin', 'besar', 'mungkin', 'virus', 'sdh', 'terkandali', 'bs', 'jd', 'ini', 'masyarakat', 'sdh', 'beraktifitas', 'dg', 'tetap', 'sosial', 'distancing', 'dampak', 'ekonomi', 'tdk', 'besar', 'sekarang', 'ini', 'ekonomi', 'ambyar', 'selamat', 'rakyat', 'jg', 'ambyar'];0
338;['anda', 'aku', 'jd', 'menham', 'panglima', 'tni', 'ada', 'org', 'terus', 'ngeyel', 'perintah', 'tdk', 'peduli', 'siapa', 'org', 'penting', 'saya', 'tangkap', 'biar', 'suasana', 'saat', 'genting', 'tidak', 'ada', 'yg', 'banyak', 'omong', 'saat', 'perang', 'sm', 'covid', 'lebih', 'baik', 'otoriter', 'utk', 'jg', 'rakyat', 'indonesia', 'dr', 'pecah'];1
339;['sdr', 'ramlirizal', 'ini', 'perintah', 'tni', 'puspen', 'tni', 'polri', 'divhumas', 'polri', 'media', 'pbidi', 'sdng', 'sangat', 'focus', 'putus', 'rantai', 'tular', 'covid', 'saran', 'sy', 'sdr', 'baik', 'bekerjasamalah', 'dgn', 'baik', 'dgn', 'elemen', 'negara', 'utk', 'putus', 'tular', 'covid', 'indonesia'];1
340;['sdh', 'tua', 'mawas', 'diri', 'jangan', 'selalu', 'meng', 'krisis', 'kan', 'perintah', 'bukan', 'bantu', 'warga', 'indonesia', 'sedang', 'lawan', 'covid', 'dukungjokowibasmicorona', 'dukungjokowibasmicorona', 'didubutuhkelon'];1
341;['sdh', 'jls', 'dgn', 'fakta', 'yg', 'ada', 'kasus', 'wabah', 'covid', 'terus', 'tingkat', 'aneh', 'nya', 'lg', 'knp', 'perintah', 'pusat', 'blm', 'terap', 'lockdown', 'wahai', 'perintah', 'pusat', 'jgnlah', 'rakyat', 'indonesia', 'mati', 'perlahan', 'covid', 'yg', 'hr', 'nya', 'terus', 'tambah'];0
342;['sblum', 'bela', 'perintah', 'dg', 'dalih', 'dunia', 'coba', 'cek', 'rasio', 'mati', 'tenaga', 'medis', 'banding', 'dg', 'jumlah', 'pasien', 'positif', 'covid', 'indonesia', 'ada', 'urut', 'pertama', 'jauuuh', 'mninggalkan', 'negara', 'lain'];0
343;['sbg', 'usaha', 'kecil', 'aku', 'jg', 'resah', 'dgn', 'kondisi', 'bbrp', 'minggu', 'akhir', 'bisnis', 'vakum', 'overhead', 'tetep', 'jalan', 'lalu', 'baca', 'berita', 'prediksi', 'puncak', 'pandemi', 'covid', 'indonesia', 'bakal', 'jadi', 'bulan', 'juli', 'kok', 'rasa', 'nyesek', 'tangan', 'perintah', 'atas', 'ini', 'asa', 'kecewa', 'pic', 'twitter', 'com', 'ktxjr', 'pq'];0
344;['yakin', 'bin', 'deteksi', 'percaya', 'presiden', 'dan', 'perintah', 'waspada', 'ini', 'hal', 'seperti', 'kan', 'pasti', 'silent', 'operation', 'inshaallah', 'indonesia', 'aman', 'pak', 'fokus', 'satu', 'lawan', 'covid', 'dgn', 'dirumahajadulu'];1
345;['yakin', 'seluruh', 'bangsa', 'perintah', 'indonesia', 'segera', 'lalu', 'badai', 'covid', 'waktu', 'dekat', 'angkat', 'semangat', 'gotong', 'royong', 'peduli', 'sama', 'opini', 'adadikompas', 'baca', 'bit', 'ly', 'ucjfoo', 'pic', 'twitter', 'com', 'ulxsqa', 'xnr'];1
346;['tahu', 'masih', 'percaya', 'perintah', 'kemenkes', 'lembaga', 'kait', 'tangan', 'covid', 'indonesia', 'besar', 'harap', 'anggota', 'dpr', 'tekan', 'eksekutif', 'tambah', 'tes', 'hari', 'suplai', 'apd', 'penting', 'tidak', 'punggung', 'sains', 'salam'];0
347;['sgt', 'dapat', 'dgn', 'apa', 'yg', 'sampai', 'kang', 'ridwankamil', 'derita', 'covid', 'indonesia', 'bak', 'fenomena', 'gunung', 'es', 'yg', 'lihat', 'tdk', 'besar', 'yg', 'tdk', 'lihat', 'kerja', 'sigap', 'gubernur', 'bupati', 'n', 'walikota', 'tutup', 'banyak', 'gagal', 'perintah', 'pusat', 'twitter', 'com', 'tempodotco', 'status'];1
348;['tuju', 'jawat', 'perintah', 'harus', 'perhati', 'masyarakat', 'bawah', 'apabila', 'lockdown', 'laku', 'dampak', 'depan', 'etikaprc'];0
349;['bagai', 'masyarakat', 'biasa', 'yg', 'bisa', 'cari', 'tau', 'berita', 'lewat', 'media', 'online', 'baca', 'org', 'yg', 'tinggal', 'akibat', 'covid', 'juga', 'pesat', 'sebar', 'covid', 'indonesia', 'wajar', 'saya', 'buat', 'opini', 'perintah', 'kurang', 'siap', 'dadak', 'dlm', 'mslh'];0
350;['rasa', 'salah', 'satu', 'sebab', 'indonesia', 'kcolongan', 'covid', 'terlalu', 'lalai', 'remeh', 'awal', 'pandemi', 'covd', 'sebar', 'tak', 'niat', 'sedikit', 'perintah', 'pusat', 'tutup', 'pintu', 'keluar', 'masuk', 'manusia', 'utama', 'dari', 'china', 'asal', 'virus'];0
351;['percaya', 'data', 'yg', 'umum', 'perintah', 'valid', 'krn', 'dapat', 'lapor', 'seluruh', 'rumah', 'sakit', 'indonesia', 'yg', 'tangan', 'pasien', 'covid', 'juga', 'percaya', 'data', 'real', 'lapang', 'lebih', 'banyak', 'krn', 'banyak', 'yg', 'catat', 'lapor', 'krn', 'beberapa', 'faktor'];1
352;['percaya', 'aliansi', 'sebut', 'rupa', 'buat', 'oknum', 'lingkar', 'perintah', 'karena', 'ada', 'kritik', 'keras', 'atas', 'gamang', 'perintah', 'pusat', 'tangan', 'cegah', 'sebar', 'covid', 'indonesia', 'ada', 'cemburu', 'atas', 'sigap', 'initiatif', 'pemda', 'dki'];0
353;['optimis', 'indonesia', 'lalu', 'pandemi', 'covid', 'hanya', 'pesimis', 'lihat', 'kerja', 'perintah', 'tangan', 'utama', 'pusat'];0
354;['mulai', 'bingung', 'lockdown', 'bilang', 'poilitisasi', 'corona', 'lockdown', 'pilih', 'kurang', 'dampak', 'pandemi', 'tidak', 'laku', 'lockdown', 'pilih', 'gak', 'mampu', 'as', 'simple', 'as', 'that', 'susah', 'emang', 'kalo', 'sendal', 'jepit', 'baja', 'usaha', 'narasi', 'politik'];0
355;['mndukung', 'wrga', 'negara', 'yng', 'wakil', 'enggal', 'mlakukan', 'langkah', 'gugat', 'kpada', 'perintah', 'utama', 'presiden', 'jokowi', 'krna', 'lalai', 'mnangani', 'virus', 'covid', 'maju', 'terus', 'mas', 'enggal', 'rakyat', 'indonesia', 'standwithenggalpmt'];0
356;['cium', 'aroma', 'indonesia', 'nasib', 'sama', 'italia', 'lama', 'perintah', 'remeh', 'covid'];0
357;['lihat', 'hanya', 'lah', 'respon', 'tidak', 'siap', 'perintah', 'dampak', 'sistem', 'lockdown'];0
358;['lihat', 'negara', 'sahabat', 'bnyak', 'positif', 'covid', 'jalan', 'isolasi', 'negara', 'yg', 'setop', 'tra', 'negara', 'tetsebut', 'perintah', 'jokowi', 'bantu', 'leluasa', 'masuk', 'indonesia', 'negarasahabatbangettwitter', 'com', 'jokowi', 'status'];0
359;['hanya', 'heran', 'jepang', 'kena', 'bom', 'atom', 'ngapain', 'lockdown', 'bukan', 'sakit', 'jg', 'cuma', 'radiasi', 'jd', 'yg', 'aman', 'cukup', 'wilayah', 'yg', 'kena', 'dampak', 'nya', 'aja', 'lah', 'sakit', 'tular', 'lockdown', 'kok', 'komentar', 'sok', 'bijak', 'gimana', 'mau', 'pulih', 'sdm', 'kalo', 'org', 'bakal', 'mati', 'nya'];0
360;['gugat', 'perintah', 'slengean', 'dan', 'masuk', 'covid', 'indonesia'];0
361;['dpt', 'informasi', 'atas', 'saya', 'kasus', 'covid', 'indonesia', 'capai', 'an', 'perintah', 'tahan', 'data', 'masyarakat', 'tak', 'panik', 'kita', 'ikut', 'himbauhan', 'perintah', 'social', 'distancing', 'moga', 'wabah', 'akhir', 'sblm', 'ramadhan', 'coronaindonesiapic', 'twitter', 'com', 'cc', 'gwt', 'f'];1
362;['dengar', 'tki', 'dar', 'malaysia', 'eksodus', 'pulkamp', 'juga', 'pkl', 'buruh', 'lepas', 'kendara', 'apa', 'ada', 'sdh', 'lihat', 'dampak', 'negatif', 'belum', 'terap', 'lockdown', 'sangat', 'tuju', 'lockdown', 'jngn', 'sosial', 'distance', 'skrg', 'ini', 'hrs', 'elegan', 'exit', 'yg', 'ukur'];0
363;['syukur', 'meski', 'desak', 'mana', 'jokowi', 'frontal', 'terap', 'konsep', 'lockdown', 'hitung', 'dgn', 'cermat', 'dampak', 'ekonomi', 'sosial', 'meski', 'ejek', 'sbg', 'pimpin', 'tegas', 'kasus', 'india', 'jadi', 'ajar', 'bgmn', 'lockdown', 'jadi', 'bumerang', 'www', 'reuters', 'com', 'article', 'uk', 'health', 'coronavirus', 'southasia', 'idukkbn', 'g', 'ak'];1
364;['harap', 'indonesia', 'terap', 'ini', 'saya', 'harap', 'perintah', 'lebih', 'serius', 'dalam', 'tangan', 'covid', 'masih', 'banyak', 'daerah', 'masa', 'bodo', 'masalah', 'ini', 'besar', 'harap', 'indonesia', 'pulih', 'seperti', 'sedia', 'kala', 'jokowitwitter', 'com', 'kompascom', 'status'];0
365;['bagi', 'rakyat', 'indonesia', 'siap', 'dukung', 'apa', 'bijak', 'perintah', 'atas', 'covid', 'please', 'be', 'vigilant', 'lebih', 'agresif', 'langkah', 'nya', 'lebih', 'ngga', 'siap', 'kalau', 'ribu', 'orang', 'sakit', 'bareng', 'bukan', 'mas', 'faskes', 'overload', 'tenaga', 'medis', 'batas'];1
366;['amat', 'timbul', 'kacau', 'dampak', 'lockdown', 'covid', 'indonesia', 'ilcsimalakamacorona', 'who', 'copy', 'divhumas', 'polri', 'karniilyas', 'tvonenews', 'ilctv', 'lihat', 'indonesia', 'biar', 'pasien', 'positif', 'covid', 'tinggal', 'dunia', 'pemrintah', 'ri', 'lepas', 'tanggung', 'jawab'];0
367;['saudi', 'lockdown', 'bandara', 'ga', 'ada', 'korban', 'jiwa', 'bonggg', 'cebongg', 'uea', 'lockdown', 'bandara', 'ga', 'korban', 'jiwa', 'loo', 'bongg', 'standar', 'ganda', 'loo', 'udah', 'w', 'bilang', 'kalo', 'perintah', 'serius', 'lockdown', 'bandara', 'ga', 'kaya', 'gin', 'cebongg', 'ga', 'kena', 'dampak', 'signifikan', 'awal', 'lockdown', 'bandara', 'cebong'];0
368;['satu', 'salah', 'lockdown', 'bukan', 'arti', 'aparat', 'sehat', 'aman', 'tdk', 'gerak', 'mrk', 'gerak', 'tp', 'pakai', 'pakai', 'khusus', 'dua', 'sy', 'tuju', 'jangan', 'lockdown', 'dampak', 'masy', 'yg', 'income', 'dr', 'aktivitas', 'jalan', 'hari', 'tganggu', 'pemrnth', 'sgr', 'laku', 'massive', 'test'];1
369;['satu', 'dampak', 'yg', 'sulit', 'hindar', 'tangan', 'krisis', 'spt', 'ya', 'ancam', 'hak', 'sipil', 'lockdown', 'misal', 'mudah', 'manfaat', 'utk', 'putus', 'akses', 'publik', 'informasi', 'apa', 'yg', 'jadi', 'perintah', 'ngapain', 'nangkepin', 'siapa', 'misal', 'kasak', 'kusuk', 'bancak', 'tutup'];0
370;['saran', 'perintah', 'baik', 'jangan', 'urus', 'orang', 'kayak', 'gin', 'apa', 'masuk', 'orang', 'cengkal', 'ndablek', 'lebih', 'mulia', 'urus', 'negara', 'indonesia', 'sedang', 'bencana', 'covid', 'rakyat', 'ada', 'indonesia', 'sangat', 'butuh', 'banget', 'bantu', 'perintah', 'makasih', 'twitter', 'com', 'narkosun', 'status'];1
371;['saran', 'lsi', 'jokowi', 'rembuk', 'sbyudhoyono', 'tokoh', 'politik', 'lain', 'guna', 'buang', 'waktu', 'indonesia', 'negara', 'di', 'dunia', 'sedang', 'lawan', 'covid', 'biar', 'perintah', 'kerja', 'jangan', 'alih', 'isu', 'politik', 'republika', 'co', 'id', 'share', 'q', 'mdkq'];1
372;['santai', 'aja', 'dulu', 'yakan', 'ngemall', 'libur', 'sana', 'sini', 'haha', 'hihi', 'sana', 'sini', 'bilang', 'gak', 'takut', 'corona', 'dll', 'eh', 'pas', 'kasus', 'covid', 'indonesia', 'parahhhhh', 'baru', 'geger', 'ha', 'hoh', 'ha', 'hoh', 'nyalahin', 'perintah', 'ribut', 'sana', 'sini'];1
373;['sangat', 'simpel', 'perintah', 'turun', 'ambisi', 'monumental', 'per', 'infrastruktur', 'pindah', 'ibukota', 'biyanya', 'kompensasi', 'segala', 'dampak', 'lockdown', 'rakyat', 'yg', 'dengar', 'apbn'];0
374;['sangat', 'rasional', 'kondisi', 'covid', 'ini', 'perintah', 'indonesia', 'beri', 'tangguh', 'kredit', 'bank', 'daerah', 'bank', 'umum', 'btn', 'bpr', 'leasing', 'ringan', 'beban', 'hidup', 'karyawan', 'buruh'];1
375;['sandiaga', 'salahudin', 'uno', 'turut', 'pesan', 'soal', 'tangan', 'covid', 'indonesia', 'rakyat', 'butuh', 'perintah', 'tanggap', 'sandiaga', 'harap', 'presiden', 'tampil', 'negarawan', 'galang', 'solidaritas', 'negara', 'lain', 'pic', 'twitter', 'com', 'duxcvlimtt'];0
376;['sampe', 'ini', 'perintah', 'berputar', 'aja', 'berani', 'putus', 'lockdown', 'sementara', 'nyawa', 'manusia', 'jadi', 'taruh', 'nyawa', 'manusia', 'lbh', 'penting', 'dampak', 'akibat', 'laku', 'lockdown'];0
377;['kapan', 'virus', 'covid', 'ada', 'nkri', 'perintah', 'berani', 'beri', 'putus', 'karantina', 'wilayah', 'akhir', 'ekonomi', 'indonesia', 'puruk', 'lebih', 'baik', 'ekonomi', 'puruk', 'sekarang', 'covid', 'lebih', 'cepat', 'musnah', 'nkri', 'ekonomi', 'indonesia', 'comeback'];0
378;['sama', 'brother', 'salam', 'jabat', 'hati', 'jg', 'semua', 'dukung', 'perintah', 'yg', 'sdg', 'upaya', 'maksimal', 'meminimalisir', 'wabah', 'covid', 'dan', 'moga', 'selalu', 'hindar', 'selalu', 'hidup', 'sehat', 'salam', 'indonesia'];1
379;['sama', 'bohong', 'otomatis', 'tka', 'china', 'lolos', 'tetap', 'masuk', 'ri', 'utk', 'wna', 'seluruh', 'dunia', 'china', 'sdh', 'dgn', 'sendiri', 'larang', 'perintah', 'nya', 'utk', 'masuk', 'indonesia', 'dgn', 'ada', 'covid', 'dungu', 'kok', 'terus', 'pamer', 'laolyyasonna', 'adhiemassardi', 'fadlizon'];0
380;['sama', 'fadlizon', 'uwong', 'kok', 'gak', 'mikir', 'ngarepr', 'piye', 'kasih', 'solusi', 'lah', 'hitung', 'kalkulasi', 'dampak', 'jangka', 'pendek', 'panjang', 'baru', 'ngomong', 'lockdown', 'liyat', 'tuh', 'india', 'ntar', 'kalau', 'tetiba', 'lockdown', 'trus', 'kya', 'india', 'lu', 'salahin', 'perintah', 'enak', 'emang', 'nyalahin', 'orang'];1
381;['salam', 'pemuda', 'dewan', 'urus', 'daerah', 'komite', 'nasional', 'pemuda', 'indonesia', 'kota', 'adminstrasi', 'jakarta', 'barat', 'dukung', 'program', 'perintah', 'putus', 'tali', 'rantai', 'sebar', 'virus', 'covid', 'negara', 'ini', 'covid', 'knpijakbar', 'operasidaratpic', 'twitter', 'com', 'ishv', 'es', 'g'];1
382;['salam', 'pak', 'jokowi', 'berita', 'yg', 'edar', 'lockdown', 'lama', 'minggu', 'bawa', 'dampak', 'positif', 'kalo', 'amat', 'lockdown', 'akan', 'siasia', 'pak', 'bukan', 'arti', 'lockdown', 'cegah', 'semua', 'pada', 'individu', 'sendiri', 'pak'];0
383;['salah', 'satu', 'modeling', 'estimasi', 'berapa', 'jmlh', 'org', 'yg', 'akn', 'infeksi', 'ga', 'cuma', 'deteksi', 'covid', 'indonesia', 'bila', 'perintah', 'atas', 'msh', 'sperti', 'skrang', 'ini', 'hasil', 'pertama', 'umum', 'corona', 'maret', 'mk', 'pd', 'hari', 'infeksi', 'covid', 'prediksi', 'sbnyak', 'org', 'pic', 'twitter', 'com', 'ak', 'czlxu'];0
384;['salah', 'satu', 'dampak', 'akibat', 'lockdown', 'mungkin', 'jadi', 'jarah', 'tahun', 'jaga', 'aman', 'waspada', 'bencana', 'perlu', 'tingkat', 'twitter', 'com', 'muhamadikhwans', 'status'];0
385;['sahabat', 'takaful', 'keluarga', 'erti', 'gelisah', 'sahabat', 'atas', 'luas', 'sebar', 'coronavirus', 'tanah', 'air', 'sahabat', 'perlu', 'khawatir', 'kami', 'sama', 'perintah', 'republik', 'indonesia', 'selalu', 'sama', 'sahabat', 'lawan', 'covid', 'pic', 'twitter', 'com', 'fxqlfhhafl'];1
386;['saat', 'perintah', 'buka', 'ttg', 'setatus', 'daerah', 'seluruh', 'indonesia', 'yg', 'papar', 'covid', 'jng', 'lelet', 'dana', 'buzerrp', 'm', 'http', 'www', 'viva', 'co', 'id', 'berita', 'nasional', 'pemerintah', 'tetapkan', 'status', 'bencana', 'nasional', 'virus', 'corona'];0
387;['saat', 'perintah', 'fokus', 'thd', 'tangan', 'covid', 'angka', 'mati', 'hampir', 'tinggi', 'dunia', 'akibat', 'virus', 'tsb', 'tunjuk', 'percaya', 'diri', 'pak', 'jokowi', 'china', 'iran', 'sdh', 'infeksi', 'covid', 'indonesia', 'pandang', 'simple', 'virus', 'tsb', 'ini', 'rakyat', 'butuh', 'tangan', 'kuat', 'atas'];0
388;['saatny', 'bangkit', 'lawan', 'covid', 'ayo', 'indonesia', 'ayo', 'bangkit', 'ayo', 'putus', 'rantai', 'covid', 'bersama', 'gerak', 'perintah', 'rakyat', 'satu', 'putus', 'rantai', 'covid', 'teliti', 'ilmu', 'segera', 'nemuin', 'vaksin', 'ikut', 'anjur', 'perintah', 'badai', 'lalu'];1
389;['ini', 'rasa', 'bukan', 'tugas', 'perintah', 'tapi', 'tugas', 'semua', 'bangsa', 'indonesia', 'satu', 'kalah', 'covid', 'tanya', 'anda', 'apa', 'sudab', 'laku', 'bantu', 'perintah', 'hal', 'ini'];1
390;['ini', 'negara', 'indonesia', 'sedang', 'landa', 'virus', 'covid', 'untuk', 'bantu', 'perintah', 'kita', 'wajib', 'guna', 'masker', 'walaupun', 'ini', 'masker', 'jadi', 'barang', 'yg', 'sangat', 'langka', 'mahal', 'bisa', 'buat', 'masker', 'bahan', 'bahan', 'yg', 'pakai', 'malammalamberikanakupulsapic', 'twitter', 'com', 'ntfqkixltb'];1
391;['rumah', 'sakit', 'indonesia', 'banyak', 'bro', 'mungkin', 'baru', 'tahap', 'distribusi', 'berita', 'siang', 'ada', 'ribu', 'apd', 'yg', 'siap', 'distribusi', 'seluruh', 'rs', 'rujuk', 'covid', 'jadi', 'kita', 'support', 'perintah', 'tenaga', 'medis', 'yg', 'juang', 'stok', 'salah', 'perintah'];1
392;['rohmat', 'sayful', 'affandi', 'covid', 'out', 'meme', 'coffindance', 'tekan', 'sebar', 'virus', 'covid', 'perintah', 'menghimbau', 'masyarakat', 'indonesia', 'tidak', 'beraktifitas', 'luar', 'dumah', 'nah', 'teman', 'hayoo', 'jangan', 'keluyur', 'kalau', 'ngga', 'mau', 'ajak', 'joget', 'sama', 'om', 'ini', 'pic', 'twitter', 'com', 'kspiovyidf'];1
393;['riding', 'for', 'a', 'fall', 'laku', 'putus', 'resiko', 'tinggi', 'kerap', 'gagal', 'bawa', 'dampak', 'negatif', 'cari', 'sakit', 'main', 'api', 'he', 's', 'riding', 'for', 'a', 'fall', 'by', 'driving', 'the', 'car', 'without', 'insurance', 'she', 's', 'riding', 'for', 'a', 'fall', 'by', 'not', 'studying', 'for', 'the', 'test', 'we', 're', 'riding', 'for', 'a', 'fall', 'violating', 'lockdown'];1
394;['rezim', 'sombong', 'pasti', 'tolak', 'bantu', 'negara', 'kecuali', 'bantu', 'uang', 'bayang', 'kan', 'kalo', 'alat', 'hadir', 'indonesia', 'nyata', 'hasil', 'ribu', 'org', 'infeksi', 'covid', 'bongkar', 'semua', 'bobrok', 'ketidakmampuan', 'perintah', 'tangan', 'covid', 'twitter', 'com', 'tempodotco', 'status'];0
395;['rasa', 'perintah', 'pusat', 'lihat', 'untung', 'rugi', 'selamat', 'rakyat', 'sebab', 'tak', 'bijak', 'yg', 'benar', 'relefan', 'tangan', 'covid', 'moga', 'rakyat', 'indonesia', 'sabar', 'danbsehat', 'selalu'];0
396;['rasa', 'tidak', 'ikut', 'gugat', 'fakta', 'perintah', 'tetap', 'izin', 'wna', 'utama', 'china', 'pasuk', 'wilayah', 'indonesia', 'awal', 'sebar', 'covid', 'bukti', 'nyata', 'perintah', 'abai', 'bahkan', 'sengaja', 'undang', 'wabah', 'sebut', 'masuk'];0
397;['rasa', 'alas', 'tahan', 'ekonomi', 'banyak', 'nyawa', 'warga', 'negara', 'indonesia', 'gugur', 'virus', 'covid', 'tidak', 'pandang', 'perintah', 'negaraabaikanrakyat', 'nyawatidakbisabalik', 'kesadaranmemicuperubahan', 'rezimcucitangan', 'prioritaskannyawarakyat'];0
