;teks;label
245;['tatap', 'lurus', 'depan', 'pak', 'ahok', 'ayo', 'save', 'pak', 'ahok'];1
246;['pak', 'ahok', 'kerja', 'rakyat', 'ayo', 'save', 'pak', 'ahok'];1
247;['pak', 'ahok', 'suka', 'basa', 'basi', 'ayo', 'save', 'pak', 'ahok'];1
248;['pak', 'ahok', 'jasa', 'jakarta', 'ayo', 'save', 'pak', 'ahok'];1
249;['pak', 'ahok', 'aktivis', 'nasional', 'ayo', 'save', 'pak', 'ahok'];1
250;['pak', 'ahok', 'orang', 'anti', 'korupsi', 'ayo', 'save', 'pak', 'ahok'];1
251;['pak', 'ahok', 'orang', 'sombong', 'ayo', 'save', 'pak', 'ahok'];1
252;['pak', 'ahok', 'jauh', 'kapitalisme', 'ayo', 'save', 'pak', 'ahok'];1
253;['jakarta', 'sepi', 'ada', 'pak', 'ahok', 'ayo', 'save', 'pak', 'ahok'];1
254;['dosen', 'fikom', 'unpad', 'ungkap', 'alas', 'banyak', 'media', 'pro', 'ahok'];1
255;['alas', 'banyak', 'media', 'dukung', 'ahok', 'gelar', 'perkara'];1
256;['pak', 'ahok', 'pimpin', 'idam', 'idam', 'ayo', 'save', 'pak', 'ahok'];1
257;['tolak', 'massa', 'bayar', 'suruh', 'ayo', 'save', 'pak', 'ahok'];1
258;['salut', 'pak', 'ahok', 'pakai', 'ayo', 'save', 'pak', 'ahok'];1
259;['pak', 'ahok', 'tindak', 'maju', 'jakarta', 'ayo', 'save', 'pak', 'ahok'];1
260;['p', 'djan', 'faridz', 'kontrak', 'politik', 'ahok', 'tak', 'gugur', 'jaka'];1
261;['semangat', 'jangan', 'serah', 'pak', 'ahok', 'ayo', 'save', 'pak', 'ahok'];1
262;['salut', 'adik', 'doa', 'pak', 'ahok', 'pak', 'djarot', 'lewat', 'uji'];1
263;['pak', 'ahok', 'really', 'really', 'really', 'really', 'pahlawan', 'for', 'dki', 'jaka'];1
264;['pak', 'ahok', 'amazing', 'sangat', 'sumpah', 'ayo', 'save', 'pak', 'ahok'];1
265;['cathy', 'sharon', 'suka', 'dekat', 'ahok', 'selebriti', 'cathy', 'sharon', 'aku', 'sangat'];1
266;['pak', 'ahok', 'pimpin', 'tepat', 'jakarta', 'ayo', 'save', 'pak', 'ahok'];1
267;['edit', 'video', 'pak', 'ahok', 'muka', 'jelek', 'ayo', 'save', 'pak', 'ahok'];1
268;['kalau', 'ahok', 'jadi', 'sangka', 'tikus', 'dewan', 'kembung', 'savenkri'];1
269;['pak', 'ahok', 'pimpin', 'rakyat', 'ayo', 'save', 'pak', 'ahok'];1
270;['pak', 'hayono', 'isman', 'ciracas', 'sama', 'ibu', 'rawan', 'badja', 'darma'];1
271;['pak', 'ahok', 'gaul', 'ramah', 'warga', 'ayo', 'save', 'pak', 'ahok'];1
272;['jadi', 'cuma', 'ber', 'punya', 'masalah', 'yang', 'demo', 'juta'];1
273;['p', 'djan', 'faridz', 'kontrak', 'politik', 'ahok', 'tak', 'gugur', 'via'];1
274;['kalau', 'bukan', 'ahok', 'jakarta', 'sampah', 'ayo', 'save', 'pak', 'ahok'];1
275;['pak', 'ahok', 'peduli', 'sama', 'butuh', 'ayo', 'save', 'pak', 'ahok'];1
276;['pak', 'ahok', 'tegas', 'tindak', 'jujur', 'adil', 'ayo', 'save', 'pak', 'ahok'];1
277;['ayo', 'gabung', 'parade', 'bela', 'ahok', 'ahok', 'indonesia', 'lancar', 'jaya', 'no', 'sara'];1
278;['dosen', 'fikom', 'unpad', 'ungkap', 'alas', 'banyak', 'media', 'pro', 'ahok', 'via'];1
279;['ruhut', 'tak', 'khawatir', 'hadap', 'jalan', 'gelar', 'perkara', 'kasus', 'ahok', 'bareskrim'];1
280;['pak', 'ahok', 'luar', 'biasa', 'bidang', 'apa', 'ayo', 'save', 'pak', 'ahok'];1
281;['apa', 'takut', 'ahok', 'menang', 'pilgub', 'fair', 'dong', 'bukti', 'tps'];1
282;['pak', 'ahok', 'pimpin', 'anti', 'korupsi', 'ayo', 'save', 'pak', 'ahok'];1
283;['sama', 'pak', 'ahok', 'bukan', 'janji', 'bukti', 'ayo', 'save', 'pak', 'ahok'];1
284;['keukeuh', 'tetap', 'dukung', 'ahok', 'pilkada', 'dki', 'jakarta', 'pdip', 'tetap', 'kokoh'];1
285;['pak', 'ahok', 'orang', 'kristiani', 'cinta', 'santri', 'ayo', 'save', 'pak', 'ahok'];1
286;['ahok', 'tiru', 'nanti', 'pak', 'tetangga', 'belah', 'sukses', 'selalu'];1
287;['ahok', 'politisasi', 'agama'];1
288;['si', 'mamah', 'heboh', 'benar', 'cerita', 'pas', 'ke', 'jatiara', 'doi', 'ketemu', 'pak', 'ahok'];1
289;['pak', 'ahok', 'yang', 'tegas', 'berantas', 'korupsi', 'ayo', 'save', 'pak', 'ahok'];1
290;['pak', 'ahok', 'takut', 'resiko', 'datang', 'ayo', 'save', 'pak', 'ahok'];1
292;['pak', 'ahok', 'orang', 'jujur', 'tindak', 'ayo', 'save', 'pak', 'ahok'];1
293;['pak', 'ahok', 'visi', 'maju', 'maju', 'jakarta', 'lebih', 'baik', 'ayo', 'save', 'pak', 'ahok'];1
294;['pak', 'ahok', 'gubernur', 'jakarta', 'etnis', 'tionghoa', 'pertama', 'ayo', 'save', 'pak', 'ahok'];1
295;['pak', 'ahok', 'pasti', 'kok', 'kendali', 'jakarta', 'ayo', 'save', 'pak', 'ahok'];1
296;['pak', 'ahok', 'pimpin', 'hebat', 'tepat', 'jakarta', 'ayo', 'save', 'pak', 'ahok'];1
297;['asal', 'bukan', 'ahok', 'apa', 'nista', 'agama', 'bersamabelankri', 'jagapancasila'];1
298;['pak', 'ahok', 'orang', 'tegas', 'yang', 'salah', 'ayo', 'save', 'pak', 'ahok'];1
299;['butuh', 'pimpin', 'kaya', 'pak', 'ahok', 'maju', 'terus', 'ayo', 'save', 'pak', 'ahok'];1
300;['rasa', 'sama', 'gafatar', 'syiah', 'ahmadiah', 'seperti', 'ahok', 'tuntut'];1
301;['kerja', 'sama', 'pak', 'ahok', 'luar', 'biasa', 'bidang', 'apa', 'ayo', 'save', 'pak', 'ahok'];1
302;['terus', 'bangun', 'jakarta', 'pak', 'ahok', 'siap', 'dukung', 'mu', 'ayo', 'save', 'pak', 'ahok'];1
303;['pak', 'ahok', 'bukti', 'kalau', 'jakarta', 'hidup', 'mandiri', 'ayo', 'save', 'pak', 'ahok'];1
304;['pak', 'ahok', 'selalu', 'tindak', 'adil', 'tidak', 'pandang', 'siapa', 'ayo', 'save', 'pak', 'ahok'];1
305;['hebat', 'ahok', 'kampanye', 'bukan', 'hadir', 'dukung', 'oleh', 'dukung', 'belah'];1
306;['tinggal', 'sarlito', 'bela', 'ahok', 'tulis', 'islam', 'tuhan', 'perlu', 'bela'];1
307;['tolak', 'datang', 'ahok', 'kampanye', 'lucu', 'alat', 'raga', 'kostum', 'selalu', 'lengkap'];1
308;['a', 'wah', 'nista', 'agama', 'b', 'apa', 'lah', 'kan', 'bukan', 'ahok', 'bersamabelankri', 'jagapancasila'];1
309;['begini', 'di', 'dakwah', 'kan', 'selalu', 'mana', 'hati', 'benar', 'ber', 'tuhan'];1
310;['cathy', 'sharon', 'suka', 'dekat', 'ahok', 'selebriti', 'cathy', 'sharon', 'aku', 'sangat', 'suka', 'cara', 'dekat'];1
311;['kalau', 'bukan', 'ahok', 'kasus', 'kaya', 'gin', 'masalah', 'bersamabelankri', 'jagapancasila'];1
312;['pak', 'ahok', 'selalu', 'utama', 'penting', 'warga', 'penting', 'pribadi', 'ayo', 'save', 'pak', 'ahok'];1
313;['memang', 'kasus', 'kemarin', 'jatuh', 'pak', 'ahok', 'sih', 'kaya', 'bersamabelankri', 'jagapancasila'];1
314;['bang', 'memang', 'tanggal', 'november', 'yang', 'pro', 'ahok', 'mau', 'pawai', 'mohon', 'info', 'nya'];1
315;['jakarta', 'pak', 'ahok', 'bisa', 'apa', 'untung', 'aa', 'pak', 'ahok', 'ayo', 'save', 'pak', 'ahok'];1
316;['tetap', 'semangat', 'pak', 'ahok', 'tuhan', 'selalu', 'orang', 'percaya', 'god', 'bless', 'you', 'pak'];1
317;['pak', 'ahok', 'seperti', 'lain', 'hanya', 'modal', 'janji', 'ayo', 'save', 'pak', 'ahok'];1
318;['kalau', 'bicara', 'bukan', 'ahok', 'kok', 'adem', 'ayem', 'ya', 'bersamabelankri', 'jagapancasila'];1
319;['pak', 'ahok', 'korban', 'iya', 'korban', 'orang', 'ingin', 'jatuh', 'ayo', 'save', 'pak', 'ahok'];1
320;['tata', 'kota', 'jakarta', 'henti', 'sia', 'sia', 'tanpa', 'pak', 'ahok', 'ayo', 'save', 'pak', 'ahok'];1
321;['ahok', 'nista', 'agama', 'mui', 'organisasi', 'jelas', 'mui', 'lebih', 'baik', 'bubar'];1
322;['main', 'bagaimana', 'tv', 'jam', 'hari', 'hari', 'minggu', 'berita', 'baik', 'ahok', 'jelek', 'lawan'];1
323;['bukti', 'pak', 'ahok', 'korupsi', 'sekarang', 'jakarta', 'lebih', 'indah', 'ayo', 'save', 'pak', 'ahok'];1
324;['pimpin', 'tegas', 'semangat', 'pak', 'ahok', 'moga', 'selalu', 'lindung', 'ayo', 'save', 'pak', 'ahok'];1
325;['nuduh', 'islam', 'liberal', 'kalo', 'kamu', 'islam', 'apa', 'maaf', 'tanya', 'mulut', 'islami', 'sangat', 'salut'];1
326;['prihatin', 'adik', 'zalim', 'kakak', 'angkat', 'ahok', 'sambang', 'mabes', 'polri', 'ayah', 'andi', 'analta', 'amir'];1
327;['hikayat', 'agung', 'podomoro', 'ppp', 'djan', 'faridz', 'kontrak', 'politik', 'ahok', 'tak', 'gugur'];1
328;['kalo', 'agama', 'mungkin', 'nista', 'untuk', 'hukum', 'ikut', 'proses', 'polisi', 'dulu', 'kan'];1
329;['allah', 'ajar', 'u', 'doa', 'musuh', 'baik', 'orang', 'satu', 'malah', 'balik', 'ajar', 'islam', 'yang', 'anut'];1
330;['jakarta', 'dulu', 'kumuh', 'kini', 'lebih', 'tata', 'nyata', 'berkat', 'pimpin', 'pak', 'ahok', 'ayo', 'save', 'pak', 'ahok'];1
331;['hari', 'anak', 'anak', 'usia', 'dini', 'mulai', 'erti', 'orang', 'sorban', 'tentu', 'baik', 'bua'];1
332;['betul', 'pak', 'cukup', 'doa', 'kalau', 'masalah', 'sangkut', 'besar', 'ayo', 'save', 'pak', 'ahok'];1
333;['mana', 'kemarin', 'koar', 'masalah', 'nista', 'agama', 'kok', 'diam', 'ada', 'duit', 'deletefpi'];1
334;['bego', 'orang', 'kalau', 'hilang', 'ahok', 'indonesia', 'hilang', 'bhineka', 'ada', 'malah', 'diskriminasi'];1
335;['apa', 'anak', 'gendong', 'ahok', 'ibu', 'sendiri', 'bung', 'antri', 'ingin', 'anak', 'gendong', 'ahok', 'jan'];1
336;['apa', 'ahok', 'minta', 'tuhan', 'hidup', 'rasulullah', 'jelas', 'hina', 'agama', 'ahok', 'apa', 'urus', 'sama', 'fpi'];1
337;['just', 'info', 'beberapa', 'waktu', 'kami', 'jempol', 'rakyat', 'lebih', 'fokus', 'sorot', 'kasus', 'ahok', 'utuh', 'nkri'];1
338;['jakarta', 'dulu', 'semrawut', 'kini', 'lebih', 'tata', 'nyata', 'berkat', 'pimpin', 'pak', 'ahok', 'ayo', 'save', 'pak', 'ahok'];1
339;['benar', 'nyata', 'kata', 'pak', 'ahok', 'soal', 'tidak', 'mau', 'cuti', 'salah', 'satu', 'poin', 'siap', 'hadap', 'musim', 'hujan'];1
340;['ayo', 'semangat', 'pak', 'dki', 'butuh', 'sosok', 'pimpin', 'seperti', 'pak', 'ahok', 'ayo', 'save', 'pak', 'ahok'];1
341;['buat', 'yakin', 'percaya', 'benar', 'sungguh', 'di', 'diri', 'pak', 'ahok', 'ayo', 'save', 'pak', 'ahok'];1
342;['bangun', 'jakarta', 'henti', 'sia', 'sia', 'pak', 'ahok', 'bukan', 'pimpin', 'jakarta', 'ayo', 'save', 'pak', 'ahok'];1
343;['pimpin', 'jakarta', 'ya', 'pak', 'ahok', 'jakarta', 'lebih', 'indah', 'tentram', 'ayo', 'save', 'pak', 'ahok'];1
345;['para', 'dukung', 'ahok', 'akan', 'caci', 'balas', 'benci', 'kami', 'kelompok', 'waras'];1
346;['wajib', 'cari', 'tahu', 'bayar', 'siapa', 'hingga', 'rusuh', 'pak', 'ahok', 'siapa', 'takut', 'kalah', 'apa', 'massa'];1
347;['salam', 'jari', 'ahok', 'djarot', 'bukti', 'ahok', 'djarot', 'salam', 'jari', 'jalan', 'suci', 'susu', 'ciracas'];1
348;['tunjuk', 'langkah', 'baik', 'pak', 'ahok', 'cipta', 'masa', 'depan', 'jakarta', 'sejahtera', 'ayo', 'save', 'pak', 'ahok'];1
349;['tweet', 'si', 'felix', 'lihat', 'empatik', 'awal', 'padahal', 'tuju', 'tetap', 'serang', 'ahok', 'sama', 'sekali', 'tak', 'respek', 'buat'];1
350;['niat', 'dukung', 'ahok', 'bukan', 'niat', 'ahok', 'sebentar', 'kalau', 'salah', 'kan', 'siap', 'proses'];1
351;['ara', 'bisa', 'dikte', 'preman', 'perlu', 'tekan', 'bukan', 'muslim', 'benci', 'ahok', 'preman', 'ibu', 'ibu', 'a'];1
352;['jakarta', 'pak', 'ahok', 'pak', 'ahok', 'jakarta', 'kami', 'pak', 'ahok', 'indonesia', 'ayo', 'save', 'pak', 'ahok'];1
353;['cagub', 'kocar', 'kacir', 'cari', 'dukung', 'eh', 'ahok', 'malah', 'datang', 'dukung', 'sendiri', 'save', 'ahok', 'ahok', 'djarot'];1
354;['nah', 'begini', 'respon', 'bijak', 'dukung', 'tenang', 'sempat', 'curhat', 'kakak', 'angkat', 'ungkap', 'salah', 'k', 'ahok', 'via'];1
355;['apa', 'malu', 'sih', 'kamu', 'orang', 'apa', 'kamu', 'malu', 'bilang', 'kalau', 'kamu', 'orang', 'bela', 'si', 'ahok', 'aku', 'sih', 'biar', 'fair'];1
356;['manusia', 'memang', 'makhluk', 'dosa', 'pak', 'ahok', 'dan', 'harus', 'maaf', 'pak', 'ahok', 'ayo', 'save', 'pak', 'ahok'];1
357;['sekalipun', 'kriminalisasi', 'sakit', 'zalim', 'jangan', 'pernah', 'serah', 'apa', 'ahok', 'salamduajari', 'ahok', 'djarot'];1
358;['wajib', 'baca', 'ahli', 'tafsir', 'asal', 'mesir', 'tawar', 'diri', 'bantu', 'ahok', 'bantah', 'bukan', 'minta', 'presiden', 'jokowi', 'tribun', 'manado'];1
359;['pokok', 'pak', 'ahok', 'baik', 'jakarta', 'lain', 'benar', 'bikin', 'jakarta', 'baik', 'ayo', 'save', 'pak', 'ahok'];1
360;['pak', 'ahok', 'bukti', 'beliau', 'bisa', 'pimpin', 'jakarta', 'kami', 'terus', 'dukung', 'ayo', 'save', 'pak', 'ahok'];1
361;['ahok', 'nista', 'agama', 'justru', 'marah', 'marah', 'yang', 'nista', 'agama', 'agama', 'ajar', 'jadi', 'manusia', 'marah'];1
362;['apa', 'veronika', 'mama', 'minta', 'rumah', 'sakit', 'pada', 'istri', 'marah', 'ahok', 'maling', 'uang', 'ara', 'ayo', 'save', 'pak', 'ahok'];1
363;['pening', 'sana', 'habis', 'duit', 'ratus', 'milyar', 'buat', 'bayar', 'hater', 'ahok', 'gagal', 'duit', 'jangan', 'pro'];1
364;['menang', 'pilkada', 'maksain', 'hendak', 'mungkin', 'ahok', 'mundur', 'cara', 'licik', 'bang', 'mending', 'golput', 'kalau', 'g'];1
365;['tuju', 'ahok', 'lebih', 'baik', 'bebas', 'ormas', 'mau', 'rusuh', 'ayo', 'diam', 'ngelunjak', 'kira', 'takut', 'ape', 'kamu', 'jual', 'b'];1
366;['ara', 'hukum', 'teriak', 'ahok', 'di', 'hukum', 'nyata', 'hukum', 'versi', 'bigot', 'seperti', 'gin', 'ikut', 'hendak', 'sep'];1
367;['sih', 'pilih', 'ahok', 'saya', 'rasa', 'langsung', 'ubah', 'ubah', 'lama', 'saya', 'pikir', 'cuma', 'bullshit', 'politikus'];1
368;['ahok', 'kerja', 'benar', 'kira', 'nista', 'agama', 'usut', 'demo', 'jelas', 'teroris', 'bom', 'aku', 'islam', 'anak', 'tinggal', 'biar', 'ironi'];1
369;['semangat', 'segenap', 'dukung', 'harap', 'pak', 'ahok', 'terus', 'maju', 'bapak', 'bisa', 'ayo', 'save', 'pak', 'ahok'];1
370;['pak', 'ahok', 'pimping', 'sangat', 'arif', 'bijaksana', 'banyak', 'peduli', 'masyarakat', 'kecil', 'ayo', 'save', 'pak', 'ahok'];1
371;['sini', 'dukung', 'pak', 'ahok', 'terus', 'maju', 'jadi', 'bapak', 'terus', 'semangat', 'maju', 'terus', 'ayo', 'save', 'pak', 'ahok'];1
372;['bela', 'pak', 'ahok', 'bukan', 'saya', 'tionghoa', 'karena', 'memang', 'ahok', 'pantas', 'di', 'bela', 'ayo', 'save', 'pak', 'ahok'];1
373;['mau', 'bilang', 'kafir', 'masyarakat', 'kecil', 'rasa', 'langsung', 'mudah', 'birokrasi', 'sejak', 'ahok', 'jabat', 'terima', 'kasih', 'ahok'];1
374;['pak', 'ahok', 'di', 'adil', 'i', 'arti', 'laku', 'cara', 'adil', 'sekarang', 'banyak', 'hujat', 'keji', 'adil', 'ayo', 'save', 'pak', 'ahok'];1
375;['warga', 'nasi', 'bungkus', 'laskar', 'efpei', 'hatei', 'efui', 'emui', 'pekaes', 'intai', 'ahok', 'mana', 'pergi', 'kacau'];1
376;['nyok', 'coblos', 'ahok', 'djarot', 'salam', 'jari', 'ahok', 'djarot', 'tetap', 'ahok', 'djarot', 'baru', 'jakarta'];1
377;['coba', 'buka', 'timeline', 'follow', 'aku', 'pula', 'yang', 'blok', 'dah', 'tahu', 'dulu', 'aku', 'ahok', 'sangat', 'anti', 'fpi'];1
378;['tetap', 'dukung', 'pak', 'ahok', 'ingin', 'jakarta', 'tahun', 'besok', 'jadi', 'lebih', 'baik', 'dari', 'dukung', 'pak', 'ahok', 'ayo', 'save', 'pak', 'ahok'];1
379;['kalo', 'layan', 'jakarta', 'kurang', 'bagus', 'rasa', 'layan', 'masyarakat', 'sekarang', 'bilang', 'aduin', 'ahok', 'lho', 'apa'];1
380;['orang', 'jujur', 'susah', 'hidup', 'eri', 'rampok', 'maju', 'terus', 'pak', 'ahok', 'jangan', 'mau', 'kalah', 'sama', 'orang', 'murtad', 'ayo', 'save', 'pak', 'ahok'];1
381;['jujur', 'ahok', 'peleset', 'kata', 'masalah', 'sengaja', 'goreng', 'cuma', 'ahok', 'ikut', 'pilkada', 'aku', 'kotor', 'kecut'];1
382;['lansia', 'sejahtera', 'jakarta', 'maju', 'salam', 'jari', 'ahok', 'djarot', 'tetap', 'ahok', 'djarot', 'jalan', 'suci', 'susu', 'ciracas'];1
383;['punya', 'tetangga', 'satu', 'kampung', 'belitung', 'bisa', 'andal', 'padahal', 'ahli', 'hukum', 'nama', 'apa', 'mesti', 'pak', 'ahok', 'nyolong', 'apbd', 'dulu', 'baru', 'bela'];1
384;['apa', 'doi', 'sensitif', 'ma', 'ahok', 'susah', 'cari', 'objek', 'jakarta', 'sudah', 'susah', 'malak', 'kiri', 'kanan', 'save', 'pak', 'ahok', 'savenkri'];1
385;['bahagia', 'orang', 'dki', 'punya', 'pimpin', 'kaya', 'pak', 'ahok', 'kita', 'semua', 'biar', 'pak', 'ahok', 'juang', 'sendiri', 'ayo', 'save', 'pak', 'ahok'];1
386;['hanya', 'lihat', 'sisi', 'buruk', 'bapak', 'tidak', 'lihat', 'baik', 'pak', 'ahok', 'tidak', 'salah', 'pak', 'ahok', 'ayo', 'save', 'pak', 'ahok'];1
387;['prof', 'kecewa', 'calon', 'pilkada', 'dki', 'jadi', 'dukung', 'lawan', 'ahok', 'nanti', 'calon', 'untung', 'betul', 'prof'];1
388;['puluh', 'orang', 'kumpul', 'adil', 'juta', 'hrp', 'cemas', 'tunggu', 'hasil', 'kongko', 'ahok', 'cuek', 'pilih', 'ketemu', 'warga', 'memang', 'tokoh', 'langka'];1
389;['semua', 'orasi', 'salah', 'yang', 'fitnah', 'banyak', 'pak', 'ahok', 'korban', 'semangat', 'terus', 'pak', 'ayo', 'save', 'pak', 'ahok'];1
390;['kalo', 'pak', 'ahok', 'sangka', 'rusuh', 'kami', 'dukung', 'pak', 'ahok', 'bar', 'bar', 'rasional', 'emosional', 'ahok', 'bukan', 'gala', 'gala'];1
391;['bung', 'din', 'kok', 'pikir', 'atif', 'terus', 'sama', 'ahok', 'sama', 'bung', 'sempurna', 'jaga', 'martabat', 'nama', 'besar', 'bung', 'din', 'bawa', 'nyaman'];1
392;['pimpin', 'jakarta', 'ya', 'pak', 'ahok', 'percaya', 'pak', 'ahok', 'bilas', 'semua', 'rintang', 'jatuh', 'fitnah', 'ayo', 'save', 'pak', 'ahok'];1
393;['pak', 'ahok', 'pimpin', 'hebat', 'hanya', 'orang', 'hebat', 'yang', 'terus', 'usaha', 'kuat', 'tenaga', 'maju', 'ayo', 'save', 'pak', 'ahok'];1
394;['orang', 'paling', 'lihat', 'busuk', 'niat', 'kemarin', 'gagal', 'fokus', 'demo', 'ahok', 'dia', 'tahu', 'niat', 'jelek', 'mau', 'impeachment', 'presiden', 'munafik'];1
395;['oalah', 'jonru', 'rasa', 'pilpres', 'tidak', 'bayar', 'ahok', 'saya', 'bela', 'orang', 'kerja', 'jujur', 'berani', 'bawa', 'ubah', 'baik', 'buat', 'jakarta'];1
396;['tuhan', 'tak', 'tidur', 'tuhan', 'maha', 'adil', 'saat', 'adil', 'datang', 'nya', 'tetap', 'tegar', 'pak', 'ahok', 'siap', 'dukung', 'ayo', 'save', 'pak', 'ahok'];1
397;['jakarta', 'dulu', 'penuh', 'sampah', 'kini', 'lebih', 'tata', 'nyata', 'berkat', 'pimpin', 'pak', 'ahok', 'pimpin', 'jakarta', 'ya', 'pak', 'ahok', 'ayo', 'save', 'pak', 'ahok'];1
398;['ribut', 'mau', 'sangka', 'tidak', 'puas', 'tuju', 'mereka', 'benar', 'jegal', 'ahok', 'takut', 'saing', 'ahokhormatihukum'];1
399;['jakarta', 'dulu', 'penuh', 'koruptor', 'kini', 'lebih', 'bersih', 'nyata', 'berkat', 'pimpin', 'pak', 'ahok', 'pimpin', 'jakarta', 'ya', 'pak', 'ahok', 'ayo', 'save', 'pak', 'ahok'];1
